Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,111.9,157.83,194.44,214.16,264.16,259.95,271.23,282.77,270.22,300.89,EXPLEOSOL
Raw Material Cost,,,,,,,,,,,EXPLEOSOL
Change in Inventory,,,,,,,,,,,EXPLEOSOL
Power and Fuel,1.44,2.02,1.42,1.7,1.57,1.67,1.52,1.58,1.67,0.99,EXPLEOSOL
Other Mfr. Exp,22.2,46.96,56.45,74.21,80.09,6.4,6.68,6.62,29.77,39.03,EXPLEOSOL
Employee Cost,56.7,60.77,78.66,81.31,106.2,104.72,115.53,125.15,113.2,127.26,EXPLEOSOL
Selling and admin,20.41,19.28,21.25,19.64,25.91,30.46,28.89,25.71,19.57,13.96,EXPLEOSOL
Other Expenses,0.55,2.03,0.66,4.12,1.34,77.75,83.07,75.61,56.32,55.24,EXPLEOSOL
Other Income,8.89,2.25,8.64,1.71,5.09,0.98,13.26,5.47,5.95,4.94,EXPLEOSOL
Depreciation,3.72,4.62,5.64,5.16,4.03,5.18,5.54,5.48,5.8,5.78,EXPLEOSOL
Interest,0.14,1.42,1.96,1.6,0.24,0.2,0.29,0.07,1.11,1.06,EXPLEOSOL
Profit before tax,15.63,22.98,37.04,28.13,49.87,34.55,42.97,48.02,48.73,62.51,EXPLEOSOL
Tax,6.56,6.68,11.6,9.64,18.0,12.17,14.96,16.59,13.78,17.25,EXPLEOSOL
Net profit,9.07,16.3,25.44,18.48,31.86,22.39,28.01,31.44,34.95,45.26,EXPLEOSOL
