Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,614.7,578.34,524.11,363.58,364.0,509.13,481.5,315.7,109.97,31.09,DHARSUGAR
Raw Material Cost,429.36,536.65,412.17,264.0,261.02,368.49,325.84,156.28,65.98,25.2,DHARSUGAR
Change in Inventory,-27.8,139.99,22.1,-43.6,17.1,2.89,-78.49,-121.4,-18.08,0.2,DHARSUGAR
Power and Fuel,9.57,10.38,12.78,9.92,24.66,13.24,27.27,13.29,6.97,2.06,DHARSUGAR
Other Mfr. Exp,19.56,29.16,21.22,14.92,17.39,19.13,14.05,12.02,6.17,1.58,DHARSUGAR
Employee Cost,18.81,20.45,21.91,23.07,23.47,24.66,25.24,23.97,21.65,13.7,DHARSUGAR
Selling and admin,25.52,25.72,22.59,18.46,12.52,11.97,10.41,8.6,5.22,3.25,DHARSUGAR
Other Expenses,-0.24,3.45,6.31,0.25,2.51,0.2,0.4,17.14,29.75,3.85,DHARSUGAR
Other Income,1.38,2.14,1.97,17.79,8.51,8.25,16.75,3.65,35.21,5.83,DHARSUGAR
Depreciation,20.75,24.02,28.69,21.2,23.0,22.88,22.58,22.59,22.46,23.4,DHARSUGAR
Interest,48.75,53.63,65.47,66.5,67.63,75.25,78.66,74.95,2.18,2.12,DHARSUGAR
Profit before tax,16.2,17.01,-42.96,-80.55,-42.59,-15.55,-84.69,-130.89,-33.28,-38.04,DHARSUGAR
Tax,5.95,4.8,-9.17,-6.39,-30.6,1.87,0.69,18.43,-3.4,,DHARSUGAR
Net profit,10.25,12.21,-33.79,-74.16,-11.99,-17.42,-85.38,-149.33,-29.88,-38.04,DHARSUGAR
