Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,24.34,24.34,24.34,24.34,24.34,24.34,7.68,7.68,7.68,7.68,HBSL
Reserves,88.63,95.85,105.83,110.83,111.71,122.34,36.91,30.87,23.53,46.49,HBSL
Borrowings,,,,,,,0.78,0.62,0.45,0.26,HBSL
Other Liabilities,22.5,20.7,14.16,9.34,8.81,6.88,29.25,1.51,1.53,4.57,HBSL
Total,135.47,140.89,144.33,144.51,144.86,153.56,74.62,40.68,33.19,59.0,HBSL
Net Block,0.62,0.63,0.54,0.32,0.25,0.19,1.21,1.02,0.84,0.69,HBSL
Capital Work in Progress,,,,,,,,,,,HBSL
Investments,100.55,111.94,114.5,103.21,100.99,109.44,24.35,13.89,9.03,46.42,HBSL
Other Assets,34.3,28.32,29.29,40.98,43.62,43.93,49.06,25.77,23.32,11.89,HBSL
Total,135.47,140.89,144.33,144.51,144.86,153.56,74.62,40.68,33.19,59.0,HBSL
Receivables,,0.43,2.63,2.25,,,,,,,HBSL
Inventory,,,,,,,,,,,HBSL
Cash & Bank,0.21,2.53,8.21,1.58,1.17,4.43,0.97,2.35,0.63,1.29,HBSL
No. of Equity Shares,25443257.0,25443257.0,25443257.0,25443257.0,25443257.0,25443257.0,8788704.0,8788704.0,8788704.0,8788704.0,HBSL
New Bonus Shares,,,,,,,,,,,HBSL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,HBSL
