Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,627.03,877.16,1059.07,911.16,836.0,829.82,1918.69,2584.5,2105.71,2281.37,TINPLATE
Raw Material Cost,227.73,329.7,432.78,310.6,212.94,272.46,1297.48,1895.36,1516.04,1508.6,TINPLATE
Change in Inventory,3.01,-0.81,-0.15,2.51,10.52,-7.36,67.21,5.95,128.29,-53.4,TINPLATE
Power and Fuel,83.36,113.86,114.67,112.42,114.82,120.82,146.59,156.74,156.19,128.3,TINPLATE
Other Mfr. Exp,111.51,151.09,178.44,179.82,175.03,152.07,158.59,167.84,168.17,167.69,TINPLATE
Employee Cost,86.47,105.82,118.26,122.56,115.75,121.61,111.86,126.22,135.0,127.87,TINPLATE
Selling and admin,30.62,49.45,52.55,47.55,42.37,46.48,86.33,82.35,82.2,92.97,TINPLATE
Other Expenses,16.09,14.72,14.55,16.44,18.13,17.88,21.09,28.68,24.93,25.51,TINPLATE
Other Income,19.1,21.12,25.36,27.12,18.04,18.4,16.48,29.19,24.38,24.3,TINPLATE
Depreciation,48.19,58.02,61.19,71.37,73.17,65.79,61.93,63.52,61.22,61.66,TINPLATE
Interest,17.27,25.28,21.15,12.21,6.05,3.09,3.3,7.15,10.48,7.76,TINPLATE
Profit before tax,27.9,49.53,90.69,67.82,106.3,40.66,115.21,91.78,104.15,131.91,TINPLATE
Tax,11.35,21.3,27.9,23.23,38.46,12.81,42.06,33.77,9.12,33.77,TINPLATE
Net profit,16.55,28.23,62.8,44.6,67.84,27.86,73.16,58.0,95.03,98.15,TINPLATE
