Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,328.23,328.23,328.23,328.24,339.3,339.54,339.6,363.6,363.6,363.6,OBEROIRLTY
Reserves,1916.83,2178.15,2405.89,2641.04,3443.95,3770.6,4122.3,5672.13,5912.9,6329.29,OBEROIRLTY
Borrowings,,,,127.04,108.61,99.5,874.87,670.91,962.64,774.25,OBEROIRLTY
Other Liabilities,855.78,940.88,849.49,1097.52,701.06,454.34,468.01,361.92,356.48,523.3,OBEROIRLTY
Total,3100.84,3447.26,3583.61,4193.84,4592.92,4663.98,5804.78,7068.56,7595.62,7990.44,OBEROIRLTY
Net Block,557.22,545.79,529.35,883.9,237.27,815.86,780.93,752.51,749.23,730.01,OBEROIRLTY
Capital Work in Progress,280.09,380.43,422.91,6.15,10.92,6.79,7.21,25.02,64.03,301.5,OBEROIRLTY
Investments,376.8,379.53,382.97,388.51,1255.45,695.51,774.72,737.89,740.17,682.83,OBEROIRLTY
Other Assets,1886.73,2141.51,2248.38,2915.28,3089.28,3145.82,4241.92,5553.14,6042.19,6276.1,OBEROIRLTY
Total,3100.84,3447.26,3583.61,4193.84,4592.92,4663.98,5804.78,7068.56,7595.62,7990.44,OBEROIRLTY
Receivables,29.11,35.23,59.19,27.61,38.53,27.39,79.55,23.69,17.72,58.37,OBEROIRLTY
Inventory,402.6,588.2,875.41,1032.79,903.48,1055.21,1114.48,1100.25,2168.91,1969.51,OBEROIRLTY
Cash & Bank,1051.5,921.65,344.46,87.48,89.01,218.91,48.18,277.46,44.04,28.93,OBEROIRLTY
No. of Equity Shares,328233262.0,328233262.0,328233262.0,328237969.0,339303845.0,339535426.0,339602237.0,363602237.0,363602237.0,363602237.0,OBEROIRLTY
New Bonus Shares,,,,,,,,,,,OBEROIRLTY
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,OBEROIRLTY
