Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,435.59,477.78,464.82,415.67,383.8,349.78,271.19,287.62,343.85,325.56,SHALPAINTS
Raw Material Cost,343.57,366.5,352.15,299.54,267.64,232.61,193.05,213.24,243.48,220.32,SHALPAINTS
Change in Inventory,23.94,12.49,0.46,-7.58,4.82,-10.99,-15.83,-7.32,11.2,-2.38,SHALPAINTS
Power and Fuel,4.12,4.65,4.33,2.28,2.51,2.35,2.71,3.77,4.26,4.11,SHALPAINTS
Other Mfr. Exp,3.45,3.35,3.94,3.83,2.64,2.98,3.43,3.64,4.19,3.82,SHALPAINTS
Employee Cost,25.33,28.74,38.26,36.74,34.7,35.37,39.51,42.09,48.77,36.8,SHALPAINTS
Selling and admin,95.89,107.0,100.06,105.86,91.45,43.34,74.7,73.06,92.69,80.28,SHALPAINTS
Other Expenses,-53.24,-58.04,-48.03,-48.98,-40.41,7.84,-24.0,5.99,-4.82,-25.78,SHALPAINTS
Other Income,0.07,-1.99,6.48,1.74,1.42,1.43,0.86,-13.59,8.36,5.55,SHALPAINTS
Depreciation,4.3,3.84,3.68,4.76,5.04,8.13,7.86,8.76,10.84,13.3,SHALPAINTS
Interest,15.22,16.58,20.97,20.65,22.15,22.57,26.03,25.05,19.85,19.29,SHALPAINTS
Profit before tax,20.96,15.66,-3.6,-14.85,4.32,-14.97,-67.07,-108.89,-55.85,-23.41,SHALPAINTS
Tax,6.5,4.64,-0.81,-4.26,-0.96,-5.36,-21.65,-27.32,-17.97,26.08,SHALPAINTS
Net profit,14.46,11.02,-2.8,-10.58,5.28,-9.61,-45.42,-81.57,-37.88,-49.5,SHALPAINTS
