Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,260.71,605.35,2018.78,2551.08,2858.37,2015.95,3066.09,4366.2,3547.3,4105.87,HFCL
Raw Material Cost,113.5,104.45,275.04,451.65,615.84,532.46,1246.38,2089.32,1240.83,2235.24,HFCL
Change in Inventory,-0.24,1.79,107.97,82.37,37.67,-39.29,-40.45,-10.92,95.05,-27.95,HFCL
Power and Fuel,1.64,2.91,4.7,5.31,6.65,6.06,7.25,7.98,8.59,15.62,HFCL
Other Mfr. Exp,24.9,219.04,1237.75,1411.69,1474.95,979.5,1249.28,1586.21,1628.55,975.9,HFCL
Employee Cost,38.42,97.78,195.48,205.53,156.3,131.95,147.64,177.24,194.15,216.16,HFCL
Selling and admin,26.5,59.17,109.88,181.88,293.57,124.81,108.87,112.36,110.98,138.1,HFCL
Other Expenses,17.1,41.06,116.02,82.92,28.87,21.09,1.95,41.77,32.03,28.28,HFCL
Other Income,21.63,15.97,12.62,-27.91,-86.09,18.57,16.54,45.8,20.94,29.09,HFCL
Depreciation,15.07,16.68,19.85,33.93,24.9,15.7,16.26,17.52,30.14,53.59,HFCL
Interest,33.5,27.18,33.14,42.7,58.42,59.94,60.91,77.94,90.1,148.25,HFCL
Profit before tax,11.47,54.84,147.51,189.93,150.45,123.72,203.64,290.74,327.92,295.87,HFCL
Tax,0.05,0.04,0.03,0.02,,,48.61,106.71,124.1,73.01,HFCL
Net profit,11.42,54.8,147.48,189.91,150.45,123.72,155.03,184.03,203.82,222.86,HFCL
