Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,305.84,310.84,311.09,508.64,509.37,509.58,509.6,509.6,509.6,509.6,TRIDENT
Reserves,342.58,395.43,576.79,946.68,1906.24,2214.92,2183.89,2421.69,2457.3,2806.95,TRIDENT
Borrowings,2283.65,2239.81,1862.27,2580.14,3502.66,2849.41,2797.81,2435.75,1990.75,1561.87,TRIDENT
Other Liabilities,334.53,340.81,434.38,468.43,588.04,576.45,637.77,736.2,760.7,875.74,TRIDENT
Total,3266.6,3286.89,3184.53,4503.89,6506.31,6150.36,6129.07,6103.24,5718.35,5754.16,TRIDENT
Net Block,2147.95,1968.22,1795.59,2863.86,4693.0,4344.06,3901.53,3716.06,3680.81,3789.86,TRIDENT
Capital Work in Progress,6.38,28.05,36.28,221.89,61.53,123.16,176.58,131.76,145.23,64.29,TRIDENT
Investments,55.65,64.47,118.73,31.35,52.38,74.84,83.88,159.93,79.07,3.9,TRIDENT
Other Assets,1056.62,1226.15,1233.93,1386.79,1699.4,1608.3,1967.08,2095.49,1813.24,1896.11,TRIDENT
Total,3266.6,3286.89,3184.53,4503.89,6506.31,6150.36,6129.07,6103.24,5718.35,5754.16,TRIDENT
Receivables,191.9,232.3,264.14,204.78,258.08,381.68,477.76,662.0,278.48,454.51,TRIDENT
Inventory,520.4,690.99,642.85,746.54,898.5,768.25,906.53,1000.96,911.98,1008.28,TRIDENT
Cash & Bank,23.03,33.11,24.52,16.77,81.79,132.43,165.87,25.11,337.35,112.32,TRIDENT
No. of Equity Shares,305837112.0,310837110.0,311086710.0,508641469.0,509371026.0,509579260.0,509595567.0,509595567.0,5095955670.0,5095955670.0,TRIDENT
New Bonus Shares,,,,,,,,,,,TRIDENT
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,TRIDENT
