Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,630.77,706.04,697.3,921.85,841.76,1045.04,1079.65,1199.6,1228.25,1298.26,MANGLMCEM
Raw Material Cost,85.52,112.5,131.65,221.13,187.35,153.36,198.89,199.27,197.19,196.72,MANGLMCEM
Change in Inventory,-18.97,36.25,-27.13,31.55,-22.46,-18.01,4.72,-13.69,54.87,-0.19,MANGLMCEM
Power and Fuel,164.66,200.67,171.52,258.4,177.6,199.44,299.41,381.93,336.44,293.09,MANGLMCEM
Other Mfr. Exp,34.34,33.77,30.87,38.32,52.59,182.76,51.36,60.15,62.65,52.65,MANGLMCEM
Employee Cost,33.7,40.61,43.53,58.54,72.59,79.27,88.71,89.13,112.53,111.83,MANGLMCEM
Selling and admin,176.55,211.53,222.17,271.34,263.75,274.1,343.4,375.75,338.93,366.05,MANGLMCEM
Other Expenses,12.95,12.46,14.68,15.2,20.59,20.5,20.23,22.45,35.85,19.15,MANGLMCEM
Other Income,6.01,6.98,4.63,0.47,6.43,20.68,28.07,23.75,29.57,32.86,MANGLMCEM
Depreciation,32.04,25.08,27.74,33.62,36.66,40.31,44.21,46.12,48.68,58.59,MANGLMCEM
Interest,3.11,4.84,8.71,38.33,45.94,47.49,47.27,50.78,63.28,64.72,MANGLMCEM
Profit before tax,74.94,107.81,23.93,18.99,-31.34,50.48,18.96,-15.92,117.14,168.13,MANGLMCEM
Tax,18.95,30.44,-5.68,1.06,-9.87,13.84,7.57,-6.19,41.24,59.15,MANGLMCEM
Net profit,55.99,77.37,29.61,17.92,-21.46,36.63,11.38,-9.74,75.9,108.98,MANGLMCEM
