Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,56.17,94.13,190.55,323.98,557.91,776.67,976.68,1372.76,1399.57,1272.31,SATIN
Raw Material Cost,,,,,,,,,,,SATIN
Change in Inventory,,,,,,,,,,,SATIN
Power and Fuel,,,,,,,,,,,SATIN
Other Mfr. Exp,2.54,4.56,6.55,7.0,2.54,3.86,4.03,5.83,5.9,11.87,SATIN
Employee Cost,15.35,15.86,23.56,39.22,88.42,156.81,189.15,264.82,296.67,281.42,SATIN
Selling and admin,7.21,10.63,20.91,38.98,59.99,54.0,52.28,68.57,78.76,60.28,SATIN
Other Expenses,1.53,2.99,10.42,13.05,27.32,83.8,57.23,74.19,214.34,298.64,SATIN
Other Income,0.04,0.17,1.1,0.17,0.63,-0.24,0.07,0.29,1.33,0.76,SATIN
Depreciation,0.67,0.61,0.71,1.96,2.88,5.63,14.06,11.32,15.2,13.01,SATIN
Interest,26.81,54.3,106.08,177.49,289.86,435.13,533.38,642.7,576.86,617.61,SATIN
Profit before tax,2.1,5.35,23.42,46.45,87.53,37.2,126.62,305.62,213.17,-9.76,SATIN
Tax,0.7,1.46,7.86,14.73,29.58,12.7,44.47,110.68,56.9,3.79,SATIN
Net profit,1.4,3.9,15.56,31.72,57.94,24.5,82.15,194.94,156.27,-13.55,SATIN
