Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.81,10.92,10.92,50.54,53.72,53.72,53.72,52.8,52.84,52.87,THYROCARE
Reserves,91.67,149.19,195.35,228.66,321.66,364.26,400.16,402.98,325.39,392.59,THYROCARE
Borrowings,25.0,25.0,25.0,,,,,,9.2,9.63,THYROCARE
Other Liabilities,9.6,11.42,14.46,14.06,39.08,26.16,31.48,32.07,54.96,72.7,THYROCARE
Total,137.08,196.53,245.73,293.26,414.46,444.14,485.36,487.85,442.39,527.79,THYROCARE
Net Block,19.63,75.01,87.33,83.05,92.58,89.21,102.96,108.26,111.56,119.15,THYROCARE
Capital Work in Progress,,10.46,6.43,5.5,1.36,2.13,,1.28,3.87,8.28,THYROCARE
Investments,24.0,77.22,119.01,162.46,265.78,298.83,314.77,289.31,239.37,273.81,THYROCARE
Other Assets,93.45,33.84,32.96,42.25,54.74,53.97,67.63,89.0,87.59,126.55,THYROCARE
Total,137.08,196.53,245.73,293.26,414.46,444.14,485.36,487.85,442.39,527.79,THYROCARE
Receivables,3.43,3.33,4.91,4.65,7.3,5.98,9.21,11.06,15.19,44.29,THYROCARE
Inventory,5.1,5.25,6.3,7.05,9.89,13.76,16.47,15.56,18.49,22.16,THYROCARE
Cash & Bank,59.03,17.53,11.9,4.29,7.65,10.62,9.28,9.05,7.3,7.67,THYROCARE
No. of Equity Shares,10809000.0,10918000.0,10918000.0,50535971.0,53723533.0,53723533.0,53723533.0,52799000.0,52836000.0,52874419.0,THYROCARE
New Bonus Shares,,,,37383507.0,,,,,,,THYROCARE
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,THYROCARE
