Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,15.81,15.97,15.97,15.97,70.42,83.89,83.89,83.94,83.94,83.94,PARAGMILK
Reserves,43.67,68.27,87.51,118.53,307.27,553.24,632.13,740.67,822.15,835.87,PARAGMILK
Borrowings,392.8,476.1,544.6,537.38,384.53,260.84,291.15,234.9,395.09,363.64,PARAGMILK
Other Liabilities,126.18,112.07,161.99,254.29,236.78,395.09,360.77,355.47,363.46,354.77,PARAGMILK
Total,578.46,672.41,810.07,926.17,999.0,1293.06,1367.94,1414.98,1664.64,1638.22,PARAGMILK
Net Block,203.51,195.1,187.5,237.9,295.29,306.75,370.7,379.14,398.37,380.7,PARAGMILK
Capital Work in Progress,7.0,6.24,37.34,28.23,27.77,20.61,15.99,23.11,6.68,0.93,PARAGMILK
Investments,17.77,18.07,18.07,18.07,57.77,62.27,62.77,62.79,62.82,63.08,PARAGMILK
Other Assets,350.18,453.0,567.16,641.97,618.17,903.43,918.48,949.94,1196.77,1193.51,PARAGMILK
Total,578.46,672.41,810.07,926.17,999.0,1293.06,1367.94,1414.98,1664.64,1638.22,PARAGMILK
Receivables,117.51,146.73,162.13,168.69,233.07,171.33,245.87,271.67,299.49,155.92,PARAGMILK
Inventory,135.12,135.53,187.09,209.71,271.05,426.72,430.0,447.75,626.83,687.33,PARAGMILK
Cash & Bank,1.5,1.9,3.9,4.74,7.06,100.01,48.57,11.45,26.77,18.24,PARAGMILK
No. of Equity Shares,15810272.0,15969464.0,15969464.0,15969464.0,70415887.0,83887582.0,83887582.0,83938567.0,83938567.0,83938567.0,PARAGMILK
New Bonus Shares,,,,,42135038.0,1000.0,1000.0,1000.0,1000.0,1000.0,PARAGMILK
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,PARAGMILK
