Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,9.39,1.11,9.08,1.91,,,,,0.23,0.83,UNIENTER
Raw Material Cost,9.08,1.08,8.8,1.84,,,,,0.22,0.83,UNIENTER
Change in Inventory,,,,,,,,,,,UNIENTER
Power and Fuel,0.01,0.01,0.01,0.01,0.01,,0.01,0.01,0.01,0.02,UNIENTER
Other Mfr. Exp,0.01,0.02,0.02,0.02,0.06,0.02,0.04,0.34,0.14,0.04,UNIENTER
Employee Cost,0.27,0.3,0.35,0.41,0.81,0.89,0.98,1.03,1.05,1.79,UNIENTER
Selling and admin,0.27,0.43,0.49,0.53,0.61,0.74,0.9,1.41,1.06,1.22,UNIENTER
Other Expenses,0.01,0.84,-0.01,-0.01,,0.02,0.02,0.02,0.02,,UNIENTER
Other Income,10.21,2.24,7.18,10.6,13.71,12.97,20.03,24.03,22.73,26.5,UNIENTER
Depreciation,0.06,0.05,0.05,0.05,0.04,0.04,0.05,0.04,0.04,0.03,UNIENTER
Interest,8.84,10.8,8.18,1.14,0.38,,,,,,UNIENTER
Profit before tax,1.05,-10.18,-1.63,8.52,11.8,11.26,18.03,21.18,20.42,23.4,UNIENTER
Tax,-0.14,,,,,,0.35,0.42,0.35,-1.05,UNIENTER
Net profit,1.19,-10.18,-1.63,8.52,11.8,11.26,17.69,20.76,20.07,24.45,UNIENTER
