Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,30.52,30.52,30.52,30.52,30.52,30.52,30.52,30.52,30.52,30.52,PROZONINTU
Reserves,368.97,370.32,375.13,377.57,382.05,998.13,1003.57,1001.57,803.53,528.51,PROZONINTU
Borrowings,18.02,17.76,17.74,17.62,17.5,11.15,11.78,12.68,13.68,17.39,PROZONINTU
Other Liabilities,1.35,1.81,3.16,4.26,1.93,181.12,188.22,185.67,135.28,55.92,PROZONINTU
Total,418.86,420.41,426.55,429.97,432.0,1220.92,1234.09,1230.44,983.01,632.34,PROZONINTU
Net Block,5.99,5.05,4.76,2.98,2.2,2.51,2.04,2.0,1.91,1.44,PROZONINTU
Capital Work in Progress,,,,,,,,,,,PROZONINTU
Investments,296.94,287.52,287.23,287.23,328.63,1141.93,1152.68,1139.06,878.28,532.16,PROZONINTU
Other Assets,115.93,127.84,134.56,139.76,101.17,76.48,79.37,89.38,102.82,98.74,PROZONINTU
Total,418.86,420.41,426.55,429.97,432.0,1220.92,1234.09,1230.44,983.01,632.34,PROZONINTU
Receivables,9.46,10.5,3.54,5.7,6.61,0.59,0.58,0.51,1.58,1.68,PROZONINTU
Inventory,,,,,,,,,,,PROZONINTU
Cash & Bank,36.04,1.21,0.18,0.06,1.57,4.56,0.45,0.21,0.3,0.54,PROZONINTU
No. of Equity Shares,152603000.0,152603000.0,152603000.0,152603000.0,152603000.0,152603000.0,152603000.0,152603000.0,152603000.0,152603000.0,PROZONINTU
New Bonus Shares,,,,,,,,,,,PROZONINTU
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,PROZONINTU
