Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,32.33,32.33,32.33,32.33,32.33,32.33,32.33,32.33,32.33,32.33,CONSOFINVT
Reserves,312.28,319.9,316.18,317.67,363.43,360.5,351.71,319.4,325.03,333.61,CONSOFINVT
Borrowings,,,,,,,,,,,CONSOFINVT
Other Liabilities,8.58,7.68,4.44,2.46,9.08,8.95,1.94,7.94,3.18,3.95,CONSOFINVT
Total,353.19,359.91,352.95,352.46,404.84,401.78,385.98,359.67,360.54,369.89,CONSOFINVT
Net Block,4.55,4.41,4.28,3.54,3.45,2.32,1.41,0.98,0.93,0.88,CONSOFINVT
Capital Work in Progress,0.04,0.04,0.04,,,,,,,,CONSOFINVT
Investments,299.1,287.51,331.69,339.03,323.61,306.08,353.48,327.04,332.08,346.35,CONSOFINVT
Other Assets,49.5,67.95,16.94,9.89,77.78,93.38,31.09,31.65,27.53,22.66,CONSOFINVT
Total,353.19,359.91,352.95,352.46,404.84,401.78,385.98,359.67,360.54,369.89,CONSOFINVT
Receivables,,,,,,,,,,,CONSOFINVT
Inventory,,,,,,,,,,,CONSOFINVT
Cash & Bank,0.66,0.48,0.95,0.18,0.46,0.18,0.31,0.07,0.22,0.08,CONSOFINVT
No. of Equity Shares,32326366.0,32326366.0,32326366.0,32326366.0,32326366.0,32326366.0,32326366.0,32326366.0,32326366.0,32326366.0,CONSOFINVT
New Bonus Shares,,,,,,,,,,,CONSOFINVT
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,CONSOFINVT
