Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2163.48,3092.46,4041.6,5392.24,7298.5,9966.35,12639.24,17386.02,23824.18,23536.56,BAJFINANCE
Raw Material Cost,,,,,,,,,,,BAJFINANCE
Change in Inventory,,,,,,,,,,,BAJFINANCE
Power and Fuel,,,,,,,,,,,BAJFINANCE
Other Mfr. Exp,,,,,,,,811.11,1197.42,1382.52,BAJFINANCE
Employee Cost,191.22,246.4,342.17,452.32,631.9,934.14,1418.93,1723.77,2298.92,2245.95,BAJFINANCE
Selling and admin,295.97,351.29,462.31,570.56,658.4,787.31,1385.88,902.18,1058.0,623.52,BAJFINANCE
Other Expenses,311.4,400.03,557.42,728.83,1063.14,1526.21,1262.32,1752.24,4208.7,6072.71,BAJFINANCE
Other Income,8.43,17.15,32.32,25.75,34.63,22.62,10.05,13.25,8.17,3.36,BAJFINANCE
Depreciation,11.77,19.56,29.19,35.6,56.34,71.16,101.96,137.37,270.7,302.25,BAJFINANCE
Interest,759.33,1220.73,1591.67,2273.74,2958.78,3852.63,4648.98,6037.3,7990.48,7550.09,BAJFINANCE
Profit before tax,602.22,871.6,1091.16,1356.94,1964.57,2817.52,3831.22,6035.3,6808.13,5362.88,BAJFINANCE
Tax,195.78,280.29,372.15,459.07,686.05,980.97,1346.71,2144.96,1927.01,1407.37,BAJFINANCE
Net profit,406.44,591.31,719.01,897.87,1278.52,1836.55,2484.51,3890.34,4881.12,3955.51,BAJFINANCE
