Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,11.8,11.8,17.67,17.68,17.69,17.69,17.69,17.54,17.54,17.39,AJANTPHARM
Reserves,260.04,344.48,518.65,768.65,1114.01,1486.25,1913.81,2124.54,2443.76,2867.59,AJANTPHARM
Borrowings,190.31,123.46,128.94,70.86,68.08,,,,23.49,25.91,AJANTPHARM
Other Liabilities,155.01,195.64,214.61,228.66,213.91,244.6,360.35,379.43,564.36,621.17,AJANTPHARM
Total,617.16,675.38,879.87,1085.85,1413.69,1748.54,2291.85,2521.51,3049.15,3532.06,AJANTPHARM
Net Block,236.56,262.73,261.4,271.32,432.83,572.93,1036.69,1162.02,1449.32,1518.79,AJANTPHARM
Capital Work in Progress,2.52,12.49,93.55,170.2,239.8,339.26,61.33,261.29,131.06,108.19,AJANTPHARM
Investments,17.05,18.86,78.84,76.62,94.03,198.82,200.64,83.0,85.77,156.88,AJANTPHARM
Other Assets,361.03,381.3,446.08,567.71,647.03,637.53,993.19,1015.2,1383.0,1748.2,AJANTPHARM
Total,617.16,675.38,879.87,1085.85,1413.69,1748.54,2291.85,2521.51,3049.15,3532.06,AJANTPHARM
Receivables,125.42,135.19,177.09,240.85,350.48,336.0,432.19,423.38,734.24,782.3,AJANTPHARM
Inventory,162.35,143.51,148.77,153.05,189.78,179.28,317.37,414.26,436.19,634.22,AJANTPHARM
Cash & Bank,5.08,25.11,29.08,105.69,21.44,22.84,38.67,35.87,87.85,151.98,AJANTPHARM
No. of Equity Shares,11861800.0,23723600.0,35406600.0,88710000.0,88767750.0,88771500.0,88781000.0,88020270.0,88027770.0,87298270.0,AJANTPHARM
New Bonus Shares,,,11716900.0,,,,,,,,AJANTPHARM
Face value,10.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,AJANTPHARM
