Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,175.72,196.02,224.52,245.49,135.38,152.65,157.12,191.07,174.75,149.19,MOHITIND
Raw Material Cost,137.76,154.0,162.01,169.66,93.48,107.09,116.5,147.74,133.18,112.9,MOHITIND
Change in Inventory,-0.8,1.87,0.84,4.81,0.06,-2.82,3.02,-0.12,0.13,0.36,MOHITIND
Power and Fuel,9.72,10.81,13.41,17.51,11.31,11.84,11.82,11.89,12.75,11.05,MOHITIND
Other Mfr. Exp,5.97,6.46,12.86,14.58,5.73,2.13,2.14,2.14,2.62,1.8,MOHITIND
Employee Cost,5.83,8.11,9.99,11.71,7.15,7.48,7.36,7.57,7.92,6.81,MOHITIND
Selling and admin,6.12,8.85,14.72,21.22,6.1,10.52,11.29,11.89,10.77,9.93,MOHITIND
Other Expenses,-0.6,-0.67,-0.59,-0.9,-0.79,-0.67,0.37,0.28,0.01,-0.29,MOHITIND
Other Income,16.12,1.55,4.08,1.69,1.71,1.82,2.16,3.96,3.07,1.79,MOHITIND
Depreciation,3.06,3.8,4.46,5.41,3.96,4.19,4.06,3.83,3.11,2.45,MOHITIND
Interest,3.9,6.13,9.0,10.48,7.08,7.38,7.89,8.96,7.47,5.65,MOHITIND
Profit before tax,19.28,1.95,3.58,2.32,3.13,1.69,0.87,0.61,0.12,1.04,MOHITIND
Tax,5.57,1.29,1.41,0.9,0.96,0.02,0.51,-0.08,-0.13,0.36,MOHITIND
Net profit,13.7,0.67,2.17,1.42,2.18,1.67,0.35,0.68,0.23,0.68,MOHITIND
