Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,521.7,606.72,677.58,714.46,755.45,765.72,752.66,788.17,830.77,613.38,INDRAMEDCO
Raw Material Cost,,,,,,,,,,,INDRAMEDCO
Change in Inventory,,,,,,,,,,,INDRAMEDCO
Power and Fuel,15.79,21.04,23.75,25.09,25.16,20.91,19.26,19.7,21.16,17.18,INDRAMEDCO
Other Mfr. Exp,266.95,312.65,339.77,352.77,390.49,395.14,354.19,361.72,373.02,263.91,INDRAMEDCO
Employee Cost,117.91,126.75,139.94,156.0,181.81,190.48,194.26,200.37,214.08,198.16,INDRAMEDCO
Selling and admin,52.59,65.81,81.02,93.39,73.85,76.36,72.04,78.04,83.51,51.16,INDRAMEDCO
Other Expenses,1.66,1.91,2.08,2.32,3.8,3.48,38.73,46.14,51.6,41.99,INDRAMEDCO
Other Income,0.9,1.43,0.83,0.94,1.15,-0.09,-0.59,-0.95,-0.32,-0.03,INDRAMEDCO
Depreciation,21.83,25.89,28.14,28.18,35.33,30.53,30.68,29.75,32.97,33.32,INDRAMEDCO
Interest,5.86,8.62,9.55,8.11,7.42,7.91,8.9,6.87,5.92,3.34,INDRAMEDCO
Profit before tax,40.01,45.48,54.16,49.54,38.74,40.82,34.01,44.63,48.19,4.29,INDRAMEDCO
Tax,13.01,16.72,18.72,17.06,14.32,14.57,12.9,16.21,4.57,1.96,INDRAMEDCO
Net profit,27.0,28.76,35.44,32.49,24.43,26.25,21.1,28.41,43.62,2.33,INDRAMEDCO
