Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,376.81,385.44,262.99,265.03,283.32,323.41,365.38,416.75,420.89,323.37,CORDSCABLE
Raw Material Cost,308.46,311.47,196.53,209.74,219.49,251.73,296.02,337.21,325.86,241.93,CORDSCABLE
Change in Inventory,7.48,4.26,-7.35,5.65,1.28,-3.09,3.95,2.67,-0.7,0.3,CORDSCABLE
Power and Fuel,4.28,4.16,3.58,3.68,4.09,4.08,4.6,5.28,6.56,5.88,CORDSCABLE
Other Mfr. Exp,13.32,13.47,9.62,8.39,10.0,2.81,2.92,3.15,6.0,4.89,CORDSCABLE
Employee Cost,16.77,16.3,14.25,14.79,14.8,13.64,15.8,18.64,23.51,20.01,CORDSCABLE
Selling and admin,5.0,4.96,4.27,4.99,5.31,13.93,12.98,14.95,15.66,12.2,CORDSCABLE
Other Expenses,0.75,1.01,1.58,1.77,1.64,1.06,1.14,1.0,0.84,4.04,CORDSCABLE
Other Income,1.43,1.71,1.86,1.88,1.89,2.13,1.34,1.75,1.32,1.38,CORDSCABLE
Depreciation,6.77,8.4,4.99,5.41,5.42,5.21,5.06,5.67,6.61,7.08,CORDSCABLE
Interest,22.93,22.64,19.66,19.99,20.87,22.14,22.94,23.93,25.62,22.83,CORDSCABLE
Profit before tax,7.44,9.0,3.02,3.8,4.87,7.85,9.21,11.34,10.85,6.19,CORDSCABLE
Tax,2.07,2.92,0.98,1.1,1.77,2.68,2.95,3.98,0.18,1.84,CORDSCABLE
Net profit,5.36,6.08,2.03,2.7,3.11,5.17,6.26,7.35,10.67,4.36,CORDSCABLE
