Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,42.31,42.31,84.62,84.62,84.62,84.62,84.62,84.62,84.62,84.62,TORNTPHARM
Reserves,1262.19,1608.78,2205.19,2620.97,3622.69,4369.09,4471.87,4930.65,5036.35,5945.48,TORNTPHARM
Borrowings,578.73,692.97,1131.67,2521.28,2249.38,2445.63,5844.56,5623.07,5294.34,4384.43,TORNTPHARM
Other Liabilities,695.15,1012.3,911.2,1270.04,1331.85,1151.57,1419.02,1388.93,1469.16,1346.51,TORNTPHARM
Total,2578.38,3356.36,4332.68,6496.91,7288.54,8050.91,11820.07,12027.27,11884.47,11761.04,TORNTPHARM
Net Block,636.3,791.38,836.16,2763.5,2681.39,3523.49,7428.53,7425.15,7197.5,6741.24,TORNTPHARM
Capital Work in Progress,26.87,276.31,507.58,627.78,983.69,473.07,447.38,497.58,536.41,588.11,TORNTPHARM
Investments,477.81,190.26,321.86,433.83,918.15,935.84,625.05,486.22,134.89,313.92,TORNTPHARM
Other Assets,1437.4,2098.41,2667.08,2671.8,2705.31,3118.51,3319.11,3618.32,4015.67,4117.77,TORNTPHARM
Total,2578.38,3356.36,4332.68,6496.91,7288.54,8050.91,11820.07,12027.27,11884.47,11761.04,TORNTPHARM
Receivables,409.61,831.27,1317.43,1181.32,911.5,1018.47,1108.04,1356.01,1508.94,1544.26,TORNTPHARM
Inventory,393.13,697.09,694.51,781.15,970.13,1032.29,1299.4,1358.3,1507.76,1911.74,TORNTPHARM
Cash & Bank,366.68,277.76,218.49,69.68,82.37,78.22,57.09,237.84,390.95,66.42,TORNTPHARM
No. of Equity Shares,84625360.0,84625360.0,169236700.0,169236720.0,169236720.0,169236720.0,169236720.0,169236720.0,169222720.0,169222720.0,TORNTPHARM
New Bonus Shares,,,84611400.0,,,,,,,,TORNTPHARM
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,TORNTPHARM
