Report Date,2012-03-31 00:00:00,2013-06-30 00:00:00,2014-09-30 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,9.51,9.51,9.51,9.51,13.06,13.74,13.74,16.63,18.0,19.62,KREBSBIO
Reserves,13.64,-1.57,-5.91,-14.08,-3.72,-12.27,-31.52,-30.92,-43.0,-62.35,KREBSBIO
Borrowings,86.03,92.62,93.14,60.91,30.57,47.55,56.21,53.38,36.22,81.14,KREBSBIO
Other Liabilities,39.4,37.07,41.04,52.1,76.51,73.06,87.44,103.27,122.58,120.81,KREBSBIO
Total,148.58,137.63,137.78,108.44,116.42,122.08,125.87,142.36,133.8,159.22,KREBSBIO
Net Block,65.43,50.63,57.71,58.44,93.1,102.17,100.77,101.27,105.29,117.93,KREBSBIO
Capital Work in Progress,,7.13,,,10.54,3.5,3.73,3.48,4.19,11.94,KREBSBIO
Investments,,,,,,,,,,,KREBSBIO
Other Assets,83.15,79.87,80.07,50.0,12.78,16.41,21.37,37.61,24.32,29.35,KREBSBIO
Total,148.58,137.63,137.78,108.44,116.42,122.08,125.87,142.36,133.8,159.22,KREBSBIO
Receivables,7.74,0.92,0.62,0.37,0.03,1.59,0.32,2.91,0.2,0.3,KREBSBIO
Inventory,30.49,30.82,30.82,5.45,5.64,5.45,11.73,8.96,15.0,16.6,KREBSBIO
Cash & Bank,0.43,0.33,0.36,6.31,0.27,0.12,0.42,17.32,0.17,0.71,KREBSBIO
No. of Equity Shares,9514286.0,9514286.0,9514000.0,9514000.0,13064300.0,13744300.0,13744000.0,16630000.0,18000000.0,19620000.0,KREBSBIO
New Bonus Shares,,,,,,,,,,,KREBSBIO
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,KREBSBIO
