Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,76.04,96.18,92.66,137.95,159.42,195.38,207.14,331.62,283.87,466.72,DPWIRES
Raw Material Cost,63.2,79.62,77.03,117.22,123.54,156.01,156.64,252.3,219.9,367.83,DPWIRES
Change in Inventory,-0.37,-1.18,1.23,1.09,-1.98,2.24,-0.61,-0.1,3.12,-2.62,DPWIRES
Power and Fuel,3.69,3.5,4.21,4.92,6.55,8.67,9.32,10.88,11.79,13.74,DPWIRES
Other Mfr. Exp,1.02,3.62,3.83,5.96,10.99,8.4,9.41,22.39,10.66,22.87,DPWIRES
Employee Cost,2.71,0.66,0.63,1.04,1.32,4.19,4.53,5.72,5.78,5.3,DPWIRES
Selling and admin,3.45,3.45,3.85,5.95,8.95,10.59,9.94,13.49,13.95,20.52,DPWIRES
Other Expenses,-0.21,0.35,0.29,0.1,0.19,0.4,0.29,1.04,1.61,0.64,DPWIRES
Other Income,1.51,0.72,0.99,1.18,0.64,1.7,1.02,2.5,2.27,2.53,DPWIRES
Depreciation,1.31,1.09,0.98,1.02,1.26,1.26,1.18,1.58,1.96,2.22,DPWIRES
Interest,2.13,1.77,2.37,1.9,2.41,2.76,1.31,2.33,1.35,1.1,DPWIRES
Profit before tax,-0.12,1.66,1.69,2.11,2.87,7.04,14.93,24.29,22.26,32.41,DPWIRES
Tax,-0.01,0.22,0.44,0.43,0.68,2.01,5.11,6.87,5.58,8.33,DPWIRES
Net profit,-0.11,1.44,1.25,1.67,2.19,5.02,9.83,17.42,16.69,24.08,DPWIRES
