Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,3.14,3.01,3.01,3.01,2.31,2.31,2.31,9.24,11.41,13.0,BORORENEW
Reserves,620.52,624.23,654.34,694.45,633.89,769.44,819.38,322.96,315.03,601.35,BORORENEW
Borrowings,,1.79,0.86,2.17,32.54,,,42.41,92.29,78.87,BORORENEW
Other Liabilities,35.51,29.84,32.79,50.09,36.69,40.86,65.44,50.6,75.05,89.65,BORORENEW
Total,659.17,658.87,691.0,749.72,705.43,812.61,887.13,425.21,493.78,782.87,BORORENEW
Net Block,34.11,80.35,172.73,156.43,158.14,108.82,107.78,116.81,344.74,320.25,BORORENEW
Capital Work in Progress,47.4,14.25,6.04,5.61,5.11,4.61,4.13,125.2,0.96,4.22,BORORENEW
Investments,424.85,409.09,380.24,444.81,379.99,454.43,508.78,45.7,7.04,280.28,BORORENEW
Other Assets,152.81,155.18,131.99,142.87,162.19,244.75,266.44,137.5,141.04,178.12,BORORENEW
Total,659.17,658.87,691.0,749.72,705.43,812.61,887.13,425.21,493.78,782.87,BORORENEW
Receivables,24.96,28.66,29.1,31.63,37.12,44.17,69.78,24.07,40.63,72.44,BORORENEW
Inventory,22.77,29.96,30.36,36.24,39.74,40.46,38.8,37.01,46.79,37.87,BORORENEW
Cash & Bank,8.84,7.51,4.98,5.33,6.93,4.49,10.06,4.84,4.35,8.75,BORORENEW
No. of Equity Shares,3135351.0,3006000.0,3006000.0,3006000.0,2310000.0,2310000.0,23100000.0,92400000.0,114059537.0,130049299.0,BORORENEW
New Bonus Shares,,,,,,,,,,,BORORENEW
Face value,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,BORORENEW
