Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,64.54,69.69,48.34,58.63,83.08,128.79,105.06,67.72,58.78,105.44,ARIHANTSUP
Raw Material Cost,0.45,4.79,29.61,27.57,68.52,,,,,,ARIHANTSUP
Change in Inventory,19.66,23.39,19.26,37.12,21.73,21.14,-8.37,-6.34,-8.75,-20.87,ARIHANTSUP
Power and Fuel,,0.09,0.09,0.1,,,,,,,ARIHANTSUP
Other Mfr. Exp,63.42,72.94,26.45,46.7,,92.72,56.28,33.35,33.98,64.0,ARIHANTSUP
Employee Cost,2.08,3.25,2.77,2.99,6.03,3.83,6.88,4.18,3.55,3.06,ARIHANTSUP
Selling and admin,5.58,2.91,3.05,3.48,4.91,5.91,10.16,9.99,6.72,4.53,ARIHANTSUP
Other Expenses,,1.65,1.5,1.98,0.43,1.46,2.78,2.0,1.03,0.56,ARIHANTSUP
Other Income,4.29,8.8,7.98,6.13,4.38,2.44,2.15,2.9,2.36,1.79,ARIHANTSUP
Depreciation,0.28,0.33,0.35,0.53,0.6,0.58,0.62,0.71,0.79,0.74,ARIHANTSUP
Interest,4.85,8.66,7.56,4.2,3.56,7.59,6.3,11.73,7.75,9.61,ARIHANTSUP
Profit before tax,11.83,7.26,4.2,14.33,25.14,40.28,15.82,2.32,-1.43,3.86,ARIHANTSUP
Tax,3.83,2.35,1.41,4.61,8.02,13.66,5.48,-0.1,-0.02,-0.04,ARIHANTSUP
Net profit,8.0,4.91,2.8,9.72,17.13,26.62,10.34,2.43,-1.42,3.9,ARIHANTSUP
