Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,13759.96,14869.77,17258.12,23299.03,19324.15,30547.66,34068.38,44604.06,43797.5,81912.78,SBILIFE
Raw Material Cost,,,,,,,,,,,SBILIFE
Change in Inventory,,,,,,,,,,,SBILIFE
Power and Fuel,,,,,,,,,,,SBILIFE
Other Mfr. Exp,12361.76,12545.46,14731.64,20514.16,15990.53,26828.9,29360.81,38990.24,38754.17,77364.9,SBILIFE
Employee Cost,427.66,466.26,531.7,589.5,696.56,823.18,958.58,1237.63,1361.92,1492.2,SBILIFE
Selling and admin,497.5,1075.51,1118.77,1197.08,1517.83,1739.21,2033.91,1929.05,735.05,531.58,SBILIFE
Other Expenses,44.41,355.84,364.63,203.82,198.86,87.94,382.94,972.71,1595.65,1651.61,SBILIFE
Other Income,214.24,292.37,344.1,182.95,128.62,138.72,155.68,266.49,528.83,866.92,SBILIFE
Depreciation,34.32,24.63,34.55,34.02,37.13,47.56,59.31,91.7,89.25,99.4,SBILIFE
Interest,4.41,4.47,4.73,4.29,4.88,5.19,6.06,7.67,,,SBILIFE
Profit before tax,604.14,689.97,816.2,939.11,1006.98,1154.4,1422.45,1641.55,1790.29,1640.01,SBILIFE
Tax,48.32,59.85,88.45,124.24,162.88,199.75,272.06,314.76,368.11,184.17,SBILIFE
Net profit,555.82,630.11,727.75,814.87,844.1,954.65,1150.39,1326.8,1422.18,1455.85,SBILIFE
