Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,5452.78,443.19,354.27,67.1,84.03,90.59,112.84,473.91,96.18,2.32,NKIND
Raw Material Cost,5559.03,497.04,225.41,43.93,47.7,51.25,50.08,19.15,,,NKIND
Change in Inventory,36.47,53.88,-114.77,-1.14,2.9,-0.84,-2.97,11.81,-11.81,,NKIND
Power and Fuel,1.78,0.81,4.2,3.91,9.05,8.71,8.53,8.26,0.7,,NKIND
Other Mfr. Exp,7.61,2.65,8.28,7.85,11.96,15.22,28.69,472.0,78.02,0.04,NKIND
Employee Cost,1.98,1.33,4.21,4.84,5.83,6.86,9.29,9.05,0.77,0.61,NKIND
Selling and admin,3.91,2.2,2.59,2.96,2.63,2.85,2.46,25.14,2.41,0.28,NKIND
Other Expenses,10.26,180.11,0.09,3.62,0.38,0.86,4.24,-22.28,2.8,-0.08,NKIND
Other Income,17.95,-92.23,-39.77,0.86,0.66,1.81,0.56,4.27,0.95,0.43,NKIND
Depreciation,2.03,3.72,4.72,24.22,12.45,11.92,9.69,6.71,5.71,4.86,NKIND
Interest,0.22,0.05,0.28,0.13,0.02,,0.01,0.04,0.01,0.01,NKIND
Profit before tax,-79.62,-283.07,-50.05,-24.64,-2.43,-6.11,-2.56,-28.08,-5.1,-2.97,NKIND
Tax,-1.25,,,,,-1.47,0.42,-8.8,1.1,-0.65,NKIND
Net profit,-78.37,-283.08,-50.05,-24.65,-2.43,-4.64,-2.98,-19.29,-6.2,-2.32,NKIND
