Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,180.68,274.98,394.73,385.83,625.53,861.77,743.43,894.03,386.2,524.49,TEJASNET
Raw Material Cost,106.73,140.27,200.49,204.86,359.92,515.39,389.83,463.7,203.58,268.74,TEJASNET
Change in Inventory,,,,,,,,,,,TEJASNET
Power and Fuel,2.64,2.9,3.04,2.97,3.42,3.6,4.16,5.02,5.07,4.56,TEJASNET
Other Mfr. Exp,8.05,8.71,12.95,8.19,14.58,18.45,37.12,37.22,21.95,20.02,TEJASNET
Employee Cost,96.14,82.33,73.19,79.89,97.26,121.11,137.22,180.52,169.28,175.65,TEJASNET
Selling and admin,34.76,24.42,39.35,28.52,48.1,53.87,48.74,53.71,39.89,40.19,TEJASNET
Other Expenses,-51.28,-32.78,-28.65,-6.63,-8.59,-5.18,-27.78,-51.96,24.16,-50.13,TEJASNET
Other Income,18.68,-44.22,10.92,9.88,3.47,-23.34,27.22,26.41,24.74,12.51,TEJASNET
Depreciation,44.31,48.03,55.85,48.55,38.24,56.42,61.27,65.88,77.05,52.12,TEJASNET
Interest,37.33,33.45,44.16,45.92,48.57,31.09,13.45,16.88,7.57,3.58,TEJASNET
Profit before tax,-79.32,-76.57,5.27,-16.56,27.5,43.68,106.64,149.47,-137.61,22.27,TEJASNET
Tax,,,,,,-39.29,-0.48,2.78,98.55,-15.02,TEJASNET
Net profit,-79.33,-76.57,5.27,-16.56,27.5,82.97,107.12,146.69,-236.16,37.29,TEJASNET
