Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,685.56,828.69,952.95,1076.95,1265.05,1375.59,1580.13,1738.45,1702.62,1672.75,SFL
Raw Material Cost,485.71,561.33,619.61,697.87,649.06,791.0,916.83,994.34,823.0,896.87,SFL
Change in Inventory,8.56,10.8,2.72,0.16,-8.74,15.22,17.12,7.42,-3.86,8.5,SFL
Power and Fuel,4.04,5.39,6.65,7.09,6.93,7.65,7.75,8.35,8.11,6.51,SFL
Other Mfr. Exp,47.63,57.25,71.32,93.15,106.38,107.22,114.92,104.61,133.12,104.99,SFL
Employee Cost,31.07,44.26,60.43,67.8,80.72,90.53,100.83,110.73,141.07,119.86,SFL
Selling and admin,133.14,158.78,162.66,191.62,249.77,263.94,320.71,401.09,396.96,314.48,SFL
Other Expenses,-44.26,-41.34,-20.86,-44.58,22.36,-31.64,-56.74,-57.08,-27.9,5.66,SFL
Other Income,5.6,13.8,7.83,13.42,20.72,26.15,23.09,30.2,31.98,51.78,SFL
Depreciation,14.12,19.3,20.22,21.51,22.78,23.58,27.78,31.09,33.09,32.53,SFL
Interest,16.26,15.05,11.82,10.47,6.77,7.4,5.76,7.34,8.14,8.68,SFL
Profit before tax,12.01,33.27,31.65,45.6,132.26,157.28,182.5,175.6,215.15,243.45,SFL
Tax,3.9,9.23,6.64,11.17,42.12,46.08,56.57,51.93,49.64,62.31,SFL
Net profit,8.12,24.03,25.01,34.44,90.15,111.2,125.94,123.67,165.51,181.15,SFL
