Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,127.13,108.01,86.54,80.16,88.3,82.85,99.69,131.64,101.14,92.13,LGBFORGE
Raw Material Cost,64.23,53.16,43.49,39.35,43.5,45.75,49.35,75.43,44.84,39.0,LGBFORGE
Change in Inventory,-0.29,0.61,-0.33,0.51,-0.76,4.48,-4.97,8.48,-4.36,-2.82,LGBFORGE
Power and Fuel,10.75,9.58,7.34,7.1,6.99,7.53,9.05,10.6,8.2,6.7,LGBFORGE
Other Mfr. Exp,19.2,16.15,13.06,14.33,16.47,16.51,14.4,15.81,13.52,12.76,LGBFORGE
Employee Cost,10.87,10.01,9.05,10.23,11.81,12.73,13.58,20.43,18.1,15.93,LGBFORGE
Selling and admin,8.02,8.41,6.12,5.58,4.97,5.18,6.13,8.84,5.4,4.62,LGBFORGE
Other Expenses,0.79,0.17,0.5,0.05,1.57,0.8,0.61,0.22,0.94,0.84,LGBFORGE
Other Income,2.11,2.5,10.77,4.34,2.99,4.25,0.4,1.45,0.82,0.74,LGBFORGE
Depreciation,10.16,9.68,8.01,3.9,3.5,2.28,2.02,3.2,4.42,4.64,LGBFORGE
Interest,10.23,8.32,6.34,4.6,4.06,2.96,3.16,4.98,2.82,2.13,LGBFORGE
Profit before tax,-5.3,-4.36,3.07,-0.13,-2.34,-2.16,-3.18,2.06,-0.64,3.43,LGBFORGE
Tax,,,,,,,,,,,LGBFORGE
Net profit,-5.3,-4.36,3.07,-0.14,-2.34,-2.17,-3.18,2.06,-0.64,3.43,LGBFORGE
