Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2077.54,1923.85,1823.15,1979.87,1987.24,2172.87,2460.24,3181.03,2428.56,2211.75,WHEELS
Raw Material Cost,1481.75,1296.57,1220.25,1337.75,1321.4,1423.81,1701.47,2306.74,1637.5,1547.15,WHEELS
Change in Inventory,19.32,-17.45,7.99,10.32,28.59,-5.56,16.48,72.03,-37.74,20.4,WHEELS
Power and Fuel,83.67,90.44,93.17,95.99,93.73,89.89,98.49,128.59,91.19,92.0,WHEELS
Other Mfr. Exp,79.38,79.48,80.29,89.04,94.29,100.42,108.61,126.36,89.2,83.37,WHEELS
Employee Cost,168.26,179.67,191.6,213.43,232.08,252.85,260.02,307.77,284.24,274.74,WHEELS
Selling and admin,33.55,36.88,41.16,47.28,50.18,51.65,62.74,85.96,63.67,52.65,WHEELS
Other Expenses,77.61,72.56,57.12,56.49,51.65,62.97,54.11,64.82,58.85,43.01,WHEELS
Other Income,2.29,2.84,2.0,2.54,1.86,3.19,21.76,7.81,10.16,3.8,WHEELS
Depreciation,50.47,53.59,55.34,54.14,60.45,63.92,67.05,70.21,70.2,80.63,WHEELS
Interest,70.3,55.49,55.35,59.07,57.58,48.16,44.54,62.0,61.53,52.68,WHEELS
Profit before tax,54.16,44.56,38.86,39.54,56.33,76.83,101.45,108.42,44.6,9.72,WHEELS
Tax,19.81,12.68,10.45,9.8,16.34,18.46,29.68,32.75,-9.51,2.97,WHEELS
Net profit,34.35,31.88,28.41,29.74,39.99,58.37,71.77,75.67,54.11,6.75,WHEELS
