Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,0.01,0.28,0.23,0.18,0.47,42.33,158.83,202.01,200.36,130.74,GENCON
Raw Material Cost,,,,0.1,0.16,39.99,59.59,90.58,106.49,50.04,GENCON
Change in Inventory,,-0.28,-0.18,,,17.66,-1.22,-1.69,29.28,5.2,GENCON
Power and Fuel,,,,,,0.01,0.05,0.08,0.13,0.09,GENCON
Other Mfr. Exp,,,,,,11.39,50.35,69.61,80.58,53.62,GENCON
Employee Cost,,,0.01,0.02,0.04,0.29,3.23,5.73,8.14,6.67,GENCON
Selling and admin,,,,0.01,0.2,5.94,25.51,4.81,5.05,4.92,GENCON
Other Expenses,0.01,,0.01,0.01,0.01,-0.1,-0.78,0.14,0.06,3.27,GENCON
Other Income,,,,,0.17,0.64,0.67,1.64,0.87,1.17,GENCON
Depreciation,,,0.01,0.02,0.01,0.12,2.34,4.05,5.47,7.99,GENCON
Interest,,,,,,0.74,2.34,4.29,5.29,6.29,GENCON
Profit before tax,,,0.02,0.02,0.22,2.25,15.65,22.67,19.3,4.22,GENCON
Tax,,,,0.01,0.03,0.6,4.15,7.05,4.76,1.44,GENCON
Net profit,,,0.02,0.02,0.19,1.65,11.5,15.62,14.54,2.78,GENCON
