Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,138.02,148.25,171.69,166.87,202.9,216.66,209.51,184.11,201.59,230.67,THEMISMED
Raw Material Cost,88.99,82.59,83.65,78.69,76.54,74.53,73.15,68.81,66.67,79.48,THEMISMED
Change in Inventory,-5.13,9.48,3.67,0.52,-1.71,3.83,1.49,0.22,3.49,1.27,THEMISMED
Power and Fuel,10.27,10.03,10.05,8.36,10.83,9.77,8.41,9.7,11.49,11.32,THEMISMED
Other Mfr. Exp,7.28,5.56,6.55,8.62,15.05,19.81,17.3,17.45,16.93,16.11,THEMISMED
Employee Cost,20.97,23.98,27.53,28.79,31.91,40.0,44.62,45.64,44.28,39.99,THEMISMED
Selling and admin,15.64,18.98,21.77,24.39,26.87,32.02,32.87,30.67,22.17,21.0,THEMISMED
Other Expenses,8.2,7.39,7.13,7.62,8.57,11.55,9.01,9.49,7.86,14.16,THEMISMED
Other Income,2.18,3.24,4.01,12.47,2.74,2.9,3.04,2.69,3.47,3.62,THEMISMED
Depreciation,5.08,5.75,5.98,7.34,7.47,7.47,7.41,7.98,8.27,8.55,THEMISMED
Interest,13.48,15.21,15.57,14.47,12.16,11.84,11.87,11.82,12.88,12.71,THEMISMED
Profit before tax,-34.84,-8.52,1.14,1.58,14.53,16.4,9.4,-14.54,18.0,32.24,THEMISMED
Tax,-0.17,-0.39,-0.39,-0.47,-0.54,1.6,0.1,-1.84,2.09,5.63,THEMISMED
Net profit,-34.67,-8.13,1.53,2.05,15.06,14.79,9.29,-12.7,15.91,26.62,THEMISMED
