Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,342.34,377.13,369.57,500.89,1723.51,1714.24,1903.23,2273.1,2124.71,187.13,THOMASCOOK
Raw Material Cost,,,,,,,,,,,THOMASCOOK
Change in Inventory,,,,,,,,,,,THOMASCOOK
Power and Fuel,3.54,4.46,4.93,5.98,5.38,5.96,5.68,6.36,6.09,3.12,THOMASCOOK
Other Mfr. Exp,8.32,12.07,10.93,19.64,1306.33,1287.81,1453.75,1758.41,1618.34,77.79,THOMASCOOK
Employee Cost,123.92,148.33,148.04,216.37,180.17,176.14,200.08,235.33,238.55,142.88,THOMASCOOK
Selling and admin,88.36,95.36,94.6,148.04,181.12,190.83,191.28,212.75,211.2,56.25,THOMASCOOK
Other Expenses,8.3,9.92,7.92,10.66,11.92,12.02,22.74,20.26,41.37,43.72,THOMASCOOK
Other Income,14.43,8.57,4.55,11.35,30.39,24.57,573.41,54.29,40.83,130.33,THOMASCOOK
Depreciation,11.47,11.72,11.19,14.78,17.36,17.62,18.37,20.17,31.35,28.81,THOMASCOOK
Interest,29.99,30.05,26.22,48.15,44.29,53.86,46.33,39.62,40.41,21.24,THOMASCOOK
Profit before tax,82.87,73.79,70.29,48.62,7.33,-5.43,538.41,34.49,-21.77,-56.35,THOMASCOOK
Tax,26.96,24.59,24.17,15.41,1.95,2.93,6.99,13.68,3.14,-41.86,THOMASCOOK
Net profit,55.91,49.21,46.12,33.21,5.39,-8.36,531.43,20.82,-24.91,-14.5,THOMASCOOK
