Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,,44.83,38.98,40.17,46.71,50.12,46.1,42.03,32.69,17.0,PRESSMN
Raw Material Cost,,,,,,,,,,,PRESSMN
Change in Inventory,,,,,,,,,,,PRESSMN
Power and Fuel,,0.09,0.06,0.05,0.04,0.03,0.02,0.02,0.01,0.01,PRESSMN
Other Mfr. Exp,,34.25,29.64,30.99,36.84,37.18,33.92,31.35,23.69,10.21,PRESSMN
Employee Cost,0.08,2.28,2.55,2.45,2.33,2.34,2.62,2.44,2.01,1.23,PRESSMN
Selling and admin,0.06,2.15,2.52,1.79,1.74,1.65,1.51,1.38,1.19,0.69,PRESSMN
Other Expenses,0.01,0.18,2.25,0.22,0.24,0.41,0.24,0.34,0.39,0.54,PRESSMN
Other Income,0.12,,4.14,1.15,0.62,1.6,3.29,2.01,1.58,3.34,PRESSMN
Depreciation,,0.15,0.15,0.11,0.06,0.02,0.02,0.01,,0.01,PRESSMN
Interest,,,,,,,,,,,PRESSMN
Profit before tax,-0.03,5.73,5.95,5.71,6.08,10.09,11.06,8.5,6.98,7.65,PRESSMN
Tax,0.01,-0.55,-0.57,1.74,2.01,3.22,2.74,1.95,1.66,1.99,PRESSMN
Net profit,-0.04,6.29,6.52,3.97,4.07,6.87,8.32,6.55,5.32,5.67,PRESSMN
