Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,492.54,433.83,330.8,295.09,321.25,239.72,335.35,363.45,366.0,357.23,VASCONEQ
Raw Material Cost,15.6,23.12,0.04,15.34,245.8,194.93,281.63,290.49,238.56,280.79,VASCONEQ
Change in Inventory,39.83,19.76,31.74,9.99,2.57,11.91,32.18,19.78,-15.42,-27.8,VASCONEQ
Power and Fuel,1.98,2.1,0.69,0.64,0.63,0.54,0.67,0.77,1.01,0.55,VASCONEQ
Other Mfr. Exp,433.89,356.41,303.47,323.63,0.62,0.69,1.0,1.93,1.37,0.81,VASCONEQ
Employee Cost,46.94,46.93,50.84,47.05,25.66,36.38,46.45,43.65,42.18,33.9,VASCONEQ
Selling and admin,24.97,24.57,12.72,16.22,15.26,15.39,19.56,26.83,18.94,13.12,VASCONEQ
Other Expenses,39.62,6.44,4.75,18.71,13.99,4.18,2.9,2.93,2.08,16.02,VASCONEQ
Other Income,88.0,22.95,14.23,14.05,34.15,44.29,24.06,28.75,17.24,11.23,VASCONEQ
Depreciation,10.07,12.46,10.77,10.98,7.94,7.34,7.52,7.99,8.65,7.22,VASCONEQ
Interest,36.29,33.32,38.36,28.17,40.04,28.47,20.45,23.2,16.89,25.13,VASCONEQ
Profit before tax,11.01,-28.81,-44.87,-141.61,8.03,8.0,11.41,14.19,38.14,-36.88,VASCONEQ
Tax,-0.97,2.09,,3.09,0.15,1.88,0.02,-1.02,,,VASCONEQ
Net profit,11.98,-30.89,-44.88,-144.69,7.88,6.13,11.39,15.21,38.14,-36.87,VASCONEQ
