Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,585.32,662.74,669.01,720.34,669.97,616.27,824.08,1063.79,865.05,1007.05,GALLANTT
Raw Material Cost,493.94,555.53,550.75,561.15,499.84,474.6,610.86,809.02,719.51,749.89,GALLANTT
Change in Inventory,5.43,9.91,1.94,-3.7,-10.19,4.31,-8.14,14.33,15.86,-7.63,GALLANTT
Power and Fuel,10.82,12.21,14.96,21.71,22.56,22.8,25.18,35.3,31.52,31.13,GALLANTT
Other Mfr. Exp,19.96,25.39,26.08,30.21,30.03,25.53,36.97,42.13,35.14,39.84,GALLANTT
Employee Cost,6.74,7.31,11.8,14.4,16.45,20.23,25.18,29.9,29.21,33.03,GALLANTT
Selling and admin,12.27,15.14,16.81,19.43,21.29,25.0,30.86,30.97,28.34,29.73,GALLANTT
Other Expenses,2.79,2.15,6.16,4.98,4.04,0.74,0.78,5.47,4.91,4.69,GALLANTT
Other Income,2.61,4.56,1.21,0.57,2.85,1.23,4.75,4.75,1.14,2.23,GALLANTT
Depreciation,15.54,15.92,17.13,16.86,17.55,16.85,14.97,14.09,14.15,15.65,GALLANTT
Interest,15.95,10.33,12.39,11.7,7.04,6.28,6.56,5.99,6.38,9.71,GALLANTT
Profit before tax,15.35,33.23,16.08,36.77,43.83,29.78,69.33,110.0,12.89,87.98,GALLANTT
Tax,0.81,1.49,1.02,2.82,2.24,3.13,20.0,38.37,5.41,31.19,GALLANTT
Net profit,14.54,31.75,15.06,33.95,41.58,26.64,49.33,71.63,7.48,56.79,GALLANTT
