Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,5.67,8.51,8.51,8.51,8.51,8.51,8.51,8.51,8.51,8.51,HESTERBIO
Reserves,54.38,59.37,67.47,75.74,91.81,113.58,137.57,170.93,194.57,229.07,HESTERBIO
Borrowings,16.31,24.13,35.44,38.72,38.66,39.43,42.62,38.29,47.9,15.9,HESTERBIO
Other Liabilities,15.59,22.68,17.4,17.44,19.85,16.92,21.78,22.51,26.21,28.54,HESTERBIO
Total,91.95,114.69,128.82,140.41,158.83,178.44,210.48,240.24,277.19,282.02,HESTERBIO
Net Block,36.54,34.7,50.68,56.53,61.57,60.71,66.6,100.6,96.47,86.64,HESTERBIO
Capital Work in Progress,6.3,24.05,13.15,14.27,10.47,21.29,30.47,0.42,0.87,3.54,HESTERBIO
Investments,2.5,2.78,3.63,8.88,8.67,8.6,14.48,28.22,40.67,43.89,HESTERBIO
Other Assets,46.61,53.16,61.36,60.73,78.12,87.84,98.93,111.0,139.18,147.95,HESTERBIO
Total,91.95,114.69,128.82,140.41,158.83,178.44,210.48,240.24,277.19,282.02,HESTERBIO
Receivables,14.36,15.04,14.06,17.76,26.24,26.71,31.94,32.67,44.76,45.55,HESTERBIO
Inventory,27.56,31.1,35.59,29.11,33.62,33.07,38.7,48.5,60.43,57.01,HESTERBIO
Cash & Bank,1.2,1.08,1.06,4.38,5.26,11.48,11.95,2.49,5.19,1.24,HESTERBIO
No. of Equity Shares,5671200.0,8506800.0,8506800.0,8506800.0,8506865.0,8506865.0,8506865.0,8506865.0,8506865.0,8506865.0,HESTERBIO
New Bonus Shares,,,,,,,,,,,HESTERBIO
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,HESTERBIO
