Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,,0.68,10.94,10.43,3.84,14.28,33.33,10.53,6.67,19.1,BRNL
Raw Material Cost,,,,,,,,,,,BRNL
Change in Inventory,,,,,,,,,,,BRNL
Power and Fuel,,,,,,,,,,,BRNL
Other Mfr. Exp,,0.52,5.57,5.05,0.05,0.07,0.08,0.08,0.03,0.07,BRNL
Employee Cost,0.28,1.63,2.99,2.9,2.92,3.91,6.81,4.89,4.36,2.73,BRNL
Selling and admin,0.41,0.63,1.1,1.34,0.62,1.2,7.91,3.24,1.83,1.12,BRNL
Other Expenses,,0.02,,-0.01,-0.01,0.14,0.05,1.92,5.83,42.22,BRNL
Other Income,,2.38,0.02,33.09,3.5,2.38,30.84,63.95,10.74,11.89,BRNL
Depreciation,,,,0.01,0.01,0.01,0.03,0.05,0.04,0.04,BRNL
Interest,0.15,16.89,51.37,40.54,50.43,8.59,8.77,43.96,2.04,22.02,BRNL
Profit before tax,-0.84,-16.63,-50.07,-6.31,-46.68,2.74,40.52,20.34,3.28,-37.21,BRNL
Tax,,,,,,0.54,11.6,6.06,1.03,-6.32,BRNL
Net profit,-0.84,-16.63,-50.07,-6.31,-46.68,2.2,28.92,14.28,2.25,-30.89,BRNL
