Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,34.47,34.47,34.47,34.47,34.47,34.47,34.47,34.47,34.47,34.47,PHILIPCARB
Reserves,577.3,554.64,468.04,475.81,1003.89,1091.46,1337.88,1613.6,1657.21,1892.7,PHILIPCARB
Borrowings,710.81,874.5,1086.62,1219.74,1021.74,758.21,717.33,793.43,616.97,606.79,PHILIPCARB
Other Liabilities,767.59,832.05,531.58,232.89,515.03,683.37,769.75,933.13,987.02,1176.12,PHILIPCARB
Total,2090.17,2295.66,2120.71,1962.91,2575.13,2567.51,2859.43,3374.63,3295.67,3710.08,PHILIPCARB
Net Block,714.37,752.78,857.61,820.46,1415.85,1387.53,1399.19,1500.31,1639.92,1716.74,PHILIPCARB
Capital Work in Progress,97.99,159.04,67.36,73.46,73.34,73.76,66.84,175.04,305.58,266.76,PHILIPCARB
Investments,72.37,72.37,72.37,72.37,248.69,309.02,337.4,383.79,176.73,220.28,PHILIPCARB
Other Assets,1205.44,1311.47,1123.37,996.62,837.25,797.2,1056.0,1315.49,1173.44,1506.3,PHILIPCARB
Total,2090.17,2295.66,2120.71,1962.91,2575.13,2567.51,2859.43,3374.63,3295.67,3710.08,PHILIPCARB
Receivables,547.34,518.16,517.04,521.42,438.15,465.66,521.97,652.66,588.24,707.53,PHILIPCARB
Inventory,360.34,499.39,428.74,296.84,244.22,243.52,309.9,460.29,326.19,444.84,PHILIPCARB
Cash & Bank,13.48,66.72,8.9,11.5,50.61,23.63,133.82,75.82,110.65,218.96,PHILIPCARB
No. of Equity Shares,34467572.0,34467572.0,34467572.0,34467572.0,34467572.0,34467572.0,34467572.0,172337860.0,172337860.0,172337860.0,PHILIPCARB
New Bonus Shares,,,,,,,,,,,PHILIPCARB
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,PHILIPCARB
