Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,56.85,66.23,73.81,83.92,100.31,110.07,161.15,239.06,306.13,336.41,NEOGEN
Raw Material Cost,38.83,41.44,46.54,52.65,65.23,69.56,102.56,159.65,227.71,180.76,NEOGEN
Change in Inventory,4.85,2.03,1.72,2.91,4.14,5.53,7.73,18.96,43.61,-16.87,NEOGEN
Power and Fuel,1.96,3.35,4.64,4.71,4.94,5.08,6.21,7.64,8.97,9.49,NEOGEN
Other Mfr. Exp,4.37,6.06,5.15,7.11,8.67,9.72,14.31,21.15,22.87,29.37,NEOGEN
Employee Cost,3.25,3.61,3.44,4.76,4.54,5.45,8.7,11.15,17.25,20.07,NEOGEN
Selling and admin,5.8,6.86,4.09,4.79,6.12,5.21,7.61,14.48,14.33,15.05,NEOGEN
Other Expenses,-0.17,-2.53,0.19,0.16,0.84,0.59,0.49,0.53,0.56,0.44,NEOGEN
Other Income,1.12,0.29,0.41,1.0,0.16,0.41,0.8,0.7,0.33,0.63,NEOGEN
Depreciation,0.65,0.82,0.92,0.94,1.0,1.31,1.85,2.84,5.24,6.9,NEOGEN
Interest,3.13,3.59,4.78,4.65,4.79,7.52,10.42,11.94,11.93,13.77,NEOGEN
Profit before tax,5.0,5.35,6.19,8.06,8.48,11.57,17.53,29.34,41.21,44.32,NEOGEN
Tax,1.59,1.25,2.54,2.98,3.3,3.83,6.84,8.31,12.45,12.88,NEOGEN
Net profit,3.41,4.11,3.64,5.09,5.18,7.75,10.69,21.04,28.77,31.44,NEOGEN
