Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,399.9,425.99,450.81,474.49,536.09,619.09,627.24,776.89,756.99,575.02,SPAL
Raw Material Cost,160.05,174.37,186.89,208.88,238.44,229.91,283.5,323.91,293.07,202.29,SPAL
Change in Inventory,7.05,1.13,-23.92,-3.27,28.84,-15.37,59.58,40.26,-17.66,2.7,SPAL
Power and Fuel,16.49,25.36,18.78,18.58,19.73,18.43,19.33,21.9,31.09,27.6,SPAL
Other Mfr. Exp,62.81,56.82,50.15,50.46,64.52,81.15,91.37,122.92,106.0,78.61,SPAL
Employee Cost,73.61,78.5,75.18,100.29,121.32,146.37,158.26,186.22,195.07,148.03,SPAL
Selling and admin,24.95,32.74,26.47,25.35,29.68,23.74,21.33,23.57,22.09,14.78,SPAL
Other Expenses,7.28,3.39,5.0,-2.04,1.97,2.67,8.81,7.66,10.2,5.69,SPAL
Other Income,1.4,0.7,1.22,6.69,-12.06,20.82,16.07,3.09,13.16,0.94,SPAL
Depreciation,16.21,16.78,17.51,19.75,20.72,20.94,24.07,23.28,31.63,34.01,SPAL
Interest,40.13,34.63,35.56,31.15,25.24,18.44,28.62,6.08,22.42,13.76,SPAL
Profit before tax,6.82,5.23,12.57,25.49,31.25,82.89,67.6,104.7,40.92,53.89,SPAL
Tax,-5.01,2.08,5.41,14.57,10.76,33.45,25.58,34.93,-3.12,15.21,SPAL
Net profit,11.83,3.14,7.15,10.92,20.49,49.45,42.01,69.77,44.03,38.68,SPAL
