Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,28.15,21.85,21.85,21.85,21.85,21.85,21.85,21.85,21.85,21.85,KANORICHEM
Reserves,486.8,440.78,460.41,467.83,581.53,592.52,587.84,601.07,594.89,591.87,KANORICHEM
Borrowings,125.48,143.73,108.81,102.01,121.24,116.76,101.17,121.5,144.87,124.27,KANORICHEM
Other Liabilities,57.89,59.26,94.24,65.67,101.09,96.34,115.59,118.41,134.42,130.94,KANORICHEM
Total,698.32,665.62,685.31,657.36,825.71,827.47,826.45,862.83,896.03,868.93,KANORICHEM
Net Block,185.44,243.71,238.64,219.97,364.99,361.98,403.55,391.86,421.61,404.44,KANORICHEM
Capital Work in Progress,57.96,1.78,0.11,0.77,15.3,26.52,6.79,33.78,11.04,12.53,KANORICHEM
Investments,347.47,293.44,266.69,263.55,223.37,183.85,145.39,171.29,149.29,143.22,KANORICHEM
Other Assets,107.45,126.69,179.87,173.07,222.05,255.12,270.72,265.9,314.09,308.74,KANORICHEM
Total,698.32,665.62,685.31,657.36,825.71,827.47,826.45,862.83,896.03,868.93,KANORICHEM
Receivables,28.96,36.88,52.3,39.57,41.48,55.19,52.93,62.36,61.82,83.44,KANORICHEM
Inventory,19.64,26.99,62.9,37.66,27.03,32.26,41.91,27.97,54.39,44.15,KANORICHEM
Cash & Bank,16.95,11.17,3.49,2.08,42.31,38.14,37.39,29.4,17.99,2.49,KANORICHEM
No. of Equity Shares,56301700.0,43698530.0,43698530.0,43698530.0,43698530.0,43698533.0,43698533.0,43698533.0,43698533.0,43698533.0,KANORICHEM
New Bonus Shares,,,,,,,,,,,KANORICHEM
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,KANORICHEM
