Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,192.82,221.64,235.55,242.27,279.32,293.64,343.95,330.16,375.57,389.14,RPGLIFE
Raw Material Cost,56.6,73.59,85.24,82.98,93.85,112.21,121.3,96.33,133.74,136.11,RPGLIFE
Change in Inventory,1.31,-2.85,8.49,-1.71,2.41,9.6,6.69,-13.71,5.98,5.01,RPGLIFE
Power and Fuel,7.23,8.76,10.29,10.76,11.23,9.1,10.44,10.38,11.54,11.27,RPGLIFE
Other Mfr. Exp,11.96,12.93,15.15,12.81,14.91,14.04,16.76,14.45,13.72,13.26,RPGLIFE
Employee Cost,50.05,55.25,62.24,68.76,74.3,75.81,90.4,90.48,91.37,95.26,RPGLIFE
Selling and admin,31.51,32.69,34.05,30.18,38.63,55.19,62.87,58.88,56.44,54.61,RPGLIFE
Other Expenses,18.61,19.47,25.36,20.9,25.33,16.91,10.43,11.44,14.47,12.7,RPGLIFE
Other Income,0.67,1.75,66.47,0.91,0.78,18.43,0.98,0.74,-4.7,0.9,RPGLIFE
Depreciation,10.22,9.87,10.61,11.36,10.15,11.31,14.34,15.32,16.36,16.47,RPGLIFE
Interest,6.88,7.44,2.6,2.72,2.49,3.64,4.72,4.86,2.76,1.79,RPGLIFE
Profit before tax,1.74,0.54,64.97,1.0,11.62,23.46,20.36,15.05,36.45,53.58,RPGLIFE
Tax,0.89,-3.87,11.57,,,2.45,6.91,4.24,7.44,13.58,RPGLIFE
Net profit,0.85,4.41,53.4,1.0,11.62,21.01,13.45,10.81,29.01,40.0,RPGLIFE
