Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,16.59,16.59,16.59,16.59,16.59,16.59,16.59,16.59,16.59,16.59,BEPL
Reserves,194.48,184.13,174.2,169.06,111.05,146.12,241.54,282.31,339.61,664.26,BEPL
Borrowings,56.0,30.14,58.58,41.57,31.82,137.1,,,,,BEPL
Other Liabilities,122.86,143.23,129.45,169.17,190.67,121.18,165.76,229.83,296.87,95.84,BEPL
Total,389.93,374.09,378.82,396.39,350.13,420.99,423.89,528.73,653.07,776.69,BEPL
Net Block,155.56,142.68,132.78,122.17,81.85,93.0,107.41,143.5,149.62,140.82,BEPL
Capital Work in Progress,,,,,,,6.07,,1.52,,BEPL
Investments,,,,1.0,1.5,1.5,1.5,1.5,1.5,1.5,BEPL
Other Assets,234.37,231.41,246.04,273.22,266.78,326.49,308.91,383.73,500.43,634.37,BEPL
Total,389.93,374.09,378.82,396.39,350.13,420.99,423.89,528.73,653.07,776.69,BEPL
Receivables,156.17,128.74,107.66,146.56,131.9,136.71,185.42,223.8,153.74,290.74,BEPL
Inventory,38.77,60.61,90.68,75.03,83.04,139.25,80.02,100.13,208.35,112.87,BEPL
Cash & Bank,7.75,10.41,13.52,14.43,14.75,17.16,32.41,23.98,63.27,153.1,BEPL
No. of Equity Shares,165905640.0,165905640.0,165905640.0,165905640.0,165905640.0,165905640.0,165905640.0,165905640.0,165905640.0,165905640.0,BEPL
New Bonus Shares,,,,,,,,,,,BEPL
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,BEPL
