Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,7.5,7.5,7.5,7.5,7.5,7.5,15.0,15.0,15.0,15.0,JAYAGROGN
Reserves,109.89,135.66,174.68,179.24,197.86,230.48,255.25,301.69,259.13,297.76,JAYAGROGN
Borrowings,205.74,231.86,222.87,143.29,101.68,177.93,192.13,155.46,88.57,55.81,JAYAGROGN
Other Liabilities,111.16,57.85,77.01,57.48,73.61,65.07,57.18,76.76,54.26,46.39,JAYAGROGN
Total,434.29,432.87,482.06,387.51,380.65,480.98,519.56,548.91,416.96,414.96,JAYAGROGN
Net Block,140.42,159.04,161.94,172.51,170.46,164.15,163.72,165.05,165.37,160.66,JAYAGROGN
Capital Work in Progress,9.62,15.38,13.6,4.77,0.39,2.72,3.15,1.92,18.07,18.97,JAYAGROGN
Investments,7.49,6.49,15.49,15.49,15.49,15.53,15.53,16.01,15.41,15.41,JAYAGROGN
Other Assets,276.76,251.96,291.03,194.74,194.31,298.58,337.16,365.93,218.11,219.92,JAYAGROGN
Total,434.29,432.87,482.06,387.51,380.65,480.98,519.56,548.91,416.96,414.96,JAYAGROGN
Receivables,107.99,57.44,67.33,43.05,44.94,61.43,77.63,64.67,90.25,93.59,JAYAGROGN
Inventory,83.17,74.51,101.82,69.78,91.27,180.95,212.25,254.57,90.6,104.82,JAYAGROGN
Cash & Bank,14.49,8.06,9.08,8.64,9.13,2.91,4.29,2.86,6.0,2.31,JAYAGROGN
No. of Equity Shares,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,30000000.0,30000000.0,30000000.0,30000000.0,JAYAGROGN
New Bonus Shares,,,,,,,,,,,JAYAGROGN
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,JAYAGROGN
