Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,FACT
Reserves,-484.82,-838.82,-1103.81,-1503.74,-1955.96,-2159.41,-2285.9,-2119.34,-1138.99,-822.06,FACT
Borrowings,761.79,991.35,1110.86,1074.3,1810.59,2402.3,2277.86,2273.92,1820.69,1790.89,FACT
Other Liabilities,1012.98,937.47,1261.2,1449.27,1166.55,715.42,1215.13,1546.55,1317.2,1785.49,FACT
Total,1937.02,1737.07,1915.32,1666.9,1668.25,1605.38,1854.16,2348.2,2645.97,3401.39,FACT
Net Block,277.54,243.36,276.06,281.8,269.73,296.81,294.72,295.55,257.54,285.74,FACT
Capital Work in Progress,25.1,53.13,23.83,24.86,21.86,24.68,18.5,17.92,38.96,54.98,FACT
Investments,18.23,21.36,21.36,3.67,3.67,45.72,59.27,69.06,78.12,86.27,FACT
Other Assets,1616.15,1419.22,1594.07,1356.57,1372.99,1238.17,1481.67,1965.67,2271.35,2974.4,FACT
Total,1937.02,1737.07,1915.32,1666.9,1668.25,1605.38,1854.16,2348.2,2645.97,3401.39,FACT
Receivables,11.25,8.26,11.47,10.21,7.1,506.07,364.39,405.31,390.16,104.38,FACT
Inventory,788.49,712.02,654.19,587.24,425.37,466.87,516.78,686.02,596.66,549.72,FACT
Cash & Bank,70.17,32.37,77.37,88.39,57.57,52.18,63.65,74.67,684.72,1666.87,FACT
No. of Equity Shares,647071974.0,647071974.0,647071974.0,647071974.0,647071974.0,647071974.0,647071974.0,647071974.0,647071974.0,647071974.0,FACT
New Bonus Shares,,,,,,,,,,,FACT
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,FACT
