Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,827.46,1108.3,1308.48,1346.09,1484.2,1595.1,1645.9,1999.2,2231.0,2412.4,COFORGE
Raw Material Cost,20.33,91.55,155.62,88.7,22.3,4.3,21.0,5.2,53.5,116.9,COFORGE
Change in Inventory,,,1.07,3.44,-8.2,,,,,,COFORGE
Power and Fuel,8.54,9.28,10.5,10.82,12.3,13.9,14.1,13.6,13.5,9.8,COFORGE
Other Mfr. Exp,64.11,81.55,25.92,125.41,38.1,34.2,34.0,76.5,72.0,84.8,COFORGE
Employee Cost,483.31,590.15,690.11,720.19,859.9,936.5,994.6,1214.6,1417.5,1594.1,COFORGE
Selling and admin,77.45,86.95,173.3,102.61,249.0,294.9,313.7,373.7,363.3,315.7,COFORGE
Other Expenses,12.12,12.76,12.71,71.13,29.8,31.3,18.3,14.6,9.4,9.9,COFORGE
Other Income,30.11,32.82,73.88,8.4,45.0,11.3,115.4,152.9,283.5,104.2,COFORGE
Depreciation,24.33,39.84,42.02,66.52,81.5,90.9,82.5,78.1,90.2,96.2,COFORGE
Interest,1.55,2.58,2.72,4.65,6.8,3.6,7.0,5.4,7.8,5.8,COFORGE
Profit before tax,165.83,226.46,270.53,167.9,221.3,196.8,276.1,370.4,487.3,283.4,COFORGE
Tax,52.7,58.59,62.13,20.31,29.6,31.9,49.9,71.4,64.8,43.5,COFORGE
Net profit,113.13,167.87,208.41,147.59,191.7,164.9,226.2,299.0,422.5,239.9,COFORGE
