Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,33.72,35.97,37.17,42.31,42.31,42.31,42.31,42.31,42.31,42.31,TREEHOUSE
Reserves,222.67,297.39,360.39,602.41,613.12,450.81,348.23,306.22,278.07,240.8,TREEHOUSE
Borrowings,51.4,66.72,82.63,105.82,98.91,76.73,79.86,72.73,28.71,33.4,TREEHOUSE
Other Liabilities,28.75,44.35,46.54,52.66,40.12,31.16,20.44,21.36,14.95,14.55,TREEHOUSE
Total,336.54,444.43,526.73,803.2,794.46,601.01,490.84,442.62,364.04,331.06,TREEHOUSE
Net Block,137.07,155.01,246.84,320.99,372.18,337.04,260.02,226.56,155.16,133.84,TREEHOUSE
Capital Work in Progress,19.54,39.77,28.49,24.81,4.67,,,,,,TREEHOUSE
Investments,31.17,9.98,11.48,11.24,103.56,10.98,10.38,9.38,9.38,9.38,TREEHOUSE
Other Assets,148.76,239.67,239.92,446.16,314.05,252.99,220.44,206.68,199.5,187.84,TREEHOUSE
Total,336.54,444.43,526.73,803.2,794.46,601.01,490.84,442.62,364.04,331.06,TREEHOUSE
Receivables,5.81,6.87,29.0,41.5,57.11,29.45,27.16,19.19,20.35,19.62,TREEHOUSE
Inventory,3.65,4.6,5.62,5.21,4.33,2.81,1.39,1.28,0.58,0.68,TREEHOUSE
Cash & Bank,47.69,48.72,10.81,161.38,22.12,0.93,0.65,6.1,0.16,0.22,TREEHOUSE
No. of Equity Shares,33715270.0,35965270.0,37170070.0,42310724.0,42310724.0,42310724.0,42310724.0,42310724.0,42310724.0,42310724.0,TREEHOUSE
New Bonus Shares,,,,,,,,,,,TREEHOUSE
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,TREEHOUSE
