Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,264.86,449.72,477.64,412.3,362.99,603.53,341.87,414.05,255.48,244.22,HUBTOWN
Raw Material Cost,,,,,,2.95,4.52,4.54,4.72,0.11,HUBTOWN
Change in Inventory,196.17,66.12,-6.66,71.99,126.03,1.09,37.31,-159.43,171.69,-71.87,HUBTOWN
Power and Fuel,,,,,,,,,,,HUBTOWN
Other Mfr. Exp,179.74,130.02,127.82,97.12,142.86,116.28,89.84,134.37,127.17,61.69,HUBTOWN
Employee Cost,21.9,13.97,17.72,17.46,18.22,21.38,15.41,14.2,16.01,5.91,HUBTOWN
Selling and admin,24.77,20.1,21.42,31.24,24.87,26.34,15.56,23.63,12.47,13.74,HUBTOWN
Other Expenses,70.22,57.38,14.18,37.65,9.82,87.4,177.26,20.38,114.94,180.89,HUBTOWN
Other Income,164.51,89.24,39.23,43.43,34.38,31.17,263.35,62.83,-47.74,-3.92,HUBTOWN
Depreciation,7.03,5.73,5.57,4.03,3.01,2.84,2.74,2.74,3.95,2.94,HUBTOWN
Interest,298.64,350.16,304.65,322.59,300.47,366.25,312.77,114.63,138.71,60.89,HUBTOWN
Profit before tax,23.24,27.72,18.85,17.63,24.15,12.35,24.43,2.96,-38.54,-157.74,HUBTOWN
Tax,-16.61,-2.94,-16.58,6.88,-2.65,5.81,-2.12,10.06,20.92,-1.74,HUBTOWN
Net profit,39.85,30.66,35.44,10.75,26.8,6.54,26.54,-7.09,-59.46,-155.99,HUBTOWN
