Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,124.71,107.48,106.74,97.47,108.36,116.21,128.78,153.17,201.33,188.65,ALLSEC
Raw Material Cost,,,,,,,,,,,ALLSEC
Change in Inventory,,,,,,,,,,,ALLSEC
Power and Fuel,7.08,5.55,4.74,4.8,4.7,3.97,3.78,3.98,5.07,3.68,ALLSEC
Other Mfr. Exp,15.26,13.08,13.45,10.35,8.91,8.73,5.56,5.75,7.97,8.28,ALLSEC
Employee Cost,90.18,61.57,58.04,61.56,63.56,64.86,74.54,90.1,129.72,116.87,ALLSEC
Selling and admin,18.93,17.21,15.15,16.46,17.51,15.8,20.4,22.07,15.55,21.3,ALLSEC
Other Expenses,1.5,6.21,4.44,1.68,0.69,3.52,1.16,1.11,1.6,1.48,ALLSEC
Other Income,4.96,3.51,2.76,3.31,5.03,5.07,4.96,-5.73,-6.69,3.81,ALLSEC
Depreciation,10.79,10.14,7.48,6.67,5.03,3.36,3.28,4.08,14.55,17.19,ALLSEC
Interest,0.63,0.56,0.77,0.56,0.54,0.67,0.24,0.2,2.0,2.38,ALLSEC
Profit before tax,-14.7,-3.33,5.43,-1.3,12.45,20.37,24.78,20.15,18.18,21.28,ALLSEC
Tax,,,,0.44,2.97,-2.17,-4.21,10.64,8.73,5.31,ALLSEC
Net profit,-14.7,-3.33,5.43,-1.74,9.48,22.54,28.99,9.51,9.45,15.97,ALLSEC
