Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,56.25,KNRCON
Reserves,378.69,427.53,485.2,541.08,709.59,867.35,1129.71,1386.19,1595.76,1811.58,KNRCON
Borrowings,55.5,71.03,90.76,96.3,116.75,144.06,220.39,264.14,230.78,1.07,KNRCON
Other Liabilities,353.58,427.36,350.49,337.97,404.1,578.41,587.62,591.88,863.12,1051.79,KNRCON
Total,815.89,954.04,954.57,1003.47,1258.56,1617.94,1965.84,2270.33,2717.78,2920.69,KNRCON
Net Block,309.85,290.13,263.72,224.28,176.24,322.18,393.56,434.02,446.4,405.1,KNRCON
Capital Work in Progress,0.43,3.86,0.29,2.63,5.94,1.53,0.02,0.01,10.15,2.38,KNRCON
Investments,54.64,48.32,40.04,31.51,449.85,535.08,535.61,620.11,714.86,489.83,KNRCON
Other Assets,450.97,611.73,650.52,745.05,626.53,759.15,1036.65,1216.19,1546.37,2023.38,KNRCON
Total,815.89,954.04,954.57,1003.47,1258.56,1617.94,1965.84,2270.33,2717.78,2920.69,KNRCON
Receivables,93.41,121.29,117.09,176.5,129.36,163.96,231.98,234.41,476.11,863.21,KNRCON
Inventory,26.77,29.73,34.07,35.91,35.35,57.36,71.18,95.09,123.16,147.99,KNRCON
Cash & Bank,8.45,7.22,11.18,15.73,16.14,24.64,43.85,13.02,33.05,117.33,KNRCON
No. of Equity Shares,28123460.0,28123460.0,28123460.0,28123460.0,28123460.0,140617300.0,140617300.0,140617300.0,140617300.0,281234600.0,KNRCON
New Bonus Shares,,,,,,,,,,,KNRCON
Face value,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,KNRCON
