Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,32.91,36.6,17.07,5.15,11.98,16.97,17.81,30.41,10.93,39.1,GKWLIMITED
Raw Material Cost,18.71,15.69,9.54,,,,,,,,GKWLIMITED
Change in Inventory,-0.9,-1.24,0.23,,,,,,,,GKWLIMITED
Power and Fuel,0.88,0.8,0.55,0.16,0.18,0.23,0.26,0.27,0.31,0.25,GKWLIMITED
Other Mfr. Exp,0.97,1.61,0.55,0.33,0.55,0.16,0.1,0.16,0.5,0.22,GKWLIMITED
Employee Cost,5.4,4.7,2.12,4.48,2.7,3.41,3.6,4.62,3.79,2.36,GKWLIMITED
Selling and admin,4.41,4.03,4.92,4.94,4.75,5.05,4.58,4.16,3.45,4.57,GKWLIMITED
Other Expenses,2.04,3.12,1.43,1.14,1.2,0.7,0.68,0.6,0.58,0.44,GKWLIMITED
Other Income,15.46,11.11,6.96,7.72,9.37,0.5,0.66,0.31,0.53,1.5,GKWLIMITED
Depreciation,1.02,0.88,0.81,0.14,0.23,0.37,0.48,0.56,1.09,1.03,GKWLIMITED
Interest,,,,,,,,,0.2,0.09,GKWLIMITED
Profit before tax,14.04,15.64,4.34,1.68,11.74,7.55,8.77,20.35,1.54,31.64,GKWLIMITED
Tax,0.3,3.37,0.63,0.61,0.62,1.26,0.48,0.47,-1.08,4.38,GKWLIMITED
Net profit,13.74,12.27,3.71,1.06,11.12,6.28,8.29,19.88,2.62,27.27,GKWLIMITED
