Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,283.35,373.29,394.92,497.84,592.61,612.89,698.05,815.81,889.78,903.82,TCPLPACK
Raw Material Cost,162.43,217.17,228.86,283.57,323.48,325.63,412.34,494.12,532.38,522.19,TCPLPACK
Change in Inventory,2.94,0.46,2.16,3.5,0.9,4.91,5.49,2.98,11.91,-0.9,TCPLPACK
Power and Fuel,6.42,7.84,8.42,9.63,12.35,14.21,15.52,17.53,20.42,19.55,TCPLPACK
Other Mfr. Exp,41.74,52.91,51.24,65.92,78.9,87.75,77.18,81.73,92.71,94.38,TCPLPACK
Employee Cost,17.82,24.3,29.08,34.91,46.17,55.33,66.93,74.43,87.06,90.29,TCPLPACK
Selling and admin,8.21,9.73,10.92,14.77,20.05,33.76,39.05,41.92,35.33,38.09,TCPLPACK
Other Expenses,8.33,6.36,7.13,10.37,11.93,4.5,7.18,4.46,7.82,4.69,TCPLPACK
Other Income,1.01,1.71,-0.25,-0.17,-0.08,0.57,2.35,1.12,2.11,2.54,TCPLPACK
Depreciation,17.97,20.35,23.79,21.67,25.18,29.09,35.13,35.72,48.4,51.5,TCPLPACK
Interest,12.99,16.45,17.66,17.29,20.13,21.87,25.45,28.32,37.4,37.16,TCPLPACK
Profit before tax,11.39,20.35,19.73,43.04,55.24,46.23,27.11,41.68,42.28,47.61,TCPLPACK
Tax,3.68,6.84,7.23,10.85,16.95,13.76,6.89,12.73,5.77,13.87,TCPLPACK
Net profit,7.71,13.51,12.5,32.19,38.28,32.47,20.22,28.95,36.52,33.74,TCPLPACK
