Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,1032.0,1032.0,1032.0,1244.0,1244.0,1244.0,1383.0,1383.0,1383.0,1383.0,RCOM
Reserves,43866.0,32110.0,30735.0,34627.0,26597.0,23231.0,8324.0,11394.0,-33938.0,-38826.0,RCOM
Borrowings,30091.0,32147.0,33633.0,31751.0,34549.0,38000.0,35876.0,39928.0,39933.0,39933.0,RCOM
Other Liabilities,10717.0,10647.0,11864.0,7730.0,11670.0,11414.0,10366.0,9377.0,37839.0,42296.0,RCOM
Total,85706.0,75936.0,77264.0,75352.0,74060.0,73889.0,55949.0,62082.0,45217.0,44786.0,RCOM
Net Block,37384.0,36058.0,34423.0,32332.0,26202.0,28548.0,2230.0,1669.0,1495.0,1369.0,RCOM
Capital Work in Progress,765.0,735.0,731.0,631.0,7970.0,1196.0,160.0,98.0,97.0,100.0,RCOM
Investments,31889.0,21013.0,21042.0,22422.0,21802.0,21689.0,17784.0,26742.0,11496.0,11496.0,RCOM
Other Assets,15668.0,18130.0,21068.0,19967.0,18086.0,22456.0,35775.0,33573.0,32129.0,31821.0,RCOM
Total,85706.0,75936.0,77264.0,75352.0,74060.0,73889.0,55949.0,62082.0,45217.0,44786.0,RCOM
Receivables,1940.0,2066.0,1994.0,1334.0,1177.0,1636.0,1672.0,1527.0,253.0,145.0,RCOM
Inventory,329.0,304.0,269.0,201.0,119.0,108.0,64.0,61.0,32.0,28.0,RCOM
Cash & Bank,178.0,228.0,127.0,572.0,792.0,643.0,201.0,225.0,274.0,255.0,RCOM
No. of Equity Shares,2064026881.0,2064026900.0,2064026900.0,2488979745.0,2488979745.0,2488979745.0,2765533050.0,2765533050.0,2765533050.0,2765533050.0,RCOM
New Bonus Shares,,,,,,,,,,,RCOM
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,RCOM
