Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,5.15,5.4,5.65,5.65,5.65,6.13,6.38,6.38,6.38,6.38,ALPHAGEO
Reserves,40.27,31.31,42.3,55.84,61.44,133.91,199.49,243.25,220.73,228.16,ALPHAGEO
Borrowings,2.81,1.88,4.43,1.3,2.4,48.17,46.53,27.86,26.27,0.07,ALPHAGEO
Other Liabilities,6.09,17.67,19.55,6.26,56.17,135.54,93.94,97.11,43.71,46.45,ALPHAGEO
Total,54.32,56.26,71.93,69.05,125.66,323.75,346.34,374.6,297.09,281.06,ALPHAGEO
Net Block,17.21,11.95,23.42,18.12,46.34,113.7,97.24,77.94,68.88,69.65,ALPHAGEO
Capital Work in Progress,1.04,14.78,1.04,1.04,1.04,1.04,1.04,1.04,1.04,2.2,ALPHAGEO
Investments,13.22,13.22,13.22,16.91,13.22,13.22,13.3,13.31,13.31,16.46,ALPHAGEO
Other Assets,22.85,16.31,34.25,32.98,65.06,195.79,234.76,282.31,213.86,192.75,ALPHAGEO
Total,54.32,56.26,71.93,69.05,125.66,323.75,346.34,374.6,297.09,281.06,ALPHAGEO
Receivables,12.48,2.33,22.5,9.3,39.59,157.36,195.97,163.92,83.79,88.12,ALPHAGEO
Inventory,0.22,0.93,0.25,0.22,0.1,0.32,0.51,0.43,1.03,1.36,ALPHAGEO
Cash & Bank,0.98,1.19,1.4,3.75,8.85,25.65,22.4,100.27,62.4,40.25,ALPHAGEO
No. of Equity Shares,5148367.0,5384767.0,5648367.0,5648367.0,5648367.0,6119767.0,6364767.0,6378367.0,6378367.0,6378367.0,ALPHAGEO
New Bonus Shares,,,,,,,,,,,ALPHAGEO
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ALPHAGEO
