Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,0.5,0.5,92.79,92.79,768.84,770.53,771.69,773.48,773.95,915.05,ABFRL
Reserves,0.2,-77.8,486.17,252.27,132.87,187.63,321.27,655.32,412.41,1873.99,ABFRL
Borrowings,,1730.69,1050.46,1310.63,1849.82,2044.62,1861.44,1702.35,5243.16,3502.98,ABFRL
Other Liabilities,3.09,1228.89,523.81,486.76,1830.88,2033.07,2779.44,3489.92,3259.41,3470.64,ABFRL
Total,3.79,2882.28,2153.23,2142.45,4582.41,5035.85,5733.84,6621.07,9688.93,9762.66,ABFRL
Net Block,,1637.26,1633.17,1579.35,2323.2,2487.06,2582.3,2555.48,4728.35,4506.32,ABFRL
Capital Work in Progress,,13.55,24.85,3.77,25.38,25.0,45.89,22.39,43.6,34.64,ABFRL
Investments,0.32,800.0,5.99,,,,4.21,4.21,170.01,989.06,ABFRL
Other Assets,3.47,431.47,489.22,559.33,2233.83,2523.79,3101.44,4038.99,4746.97,4232.64,ABFRL
Total,3.79,2882.28,2153.23,2142.45,4582.41,5035.85,5733.84,6621.07,9688.93,9762.66,ABFRL
Receivables,1.79,0.96,17.0,7.07,312.38,452.18,551.84,780.81,840.19,722.4,ABFRL
Inventory,0.2,324.87,358.35,427.33,1410.53,1431.25,1691.2,1921.28,2349.4,1742.93,ABFRL
Cash & Bank,0.05,25.25,10.82,7.2,19.24,49.66,72.79,57.41,265.05,164.54,ABFRL
No. of Equity Shares,500000.0,500000.0,92793529.0,92793529.0,768842726.0,770527154.0,771693984.0,773481460.0,773947987.0,937530659.0,ABFRL
New Bonus Shares,,,,,,,,,,,ABFRL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ABFRL
