Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,50.01,89.24,117.83,134.36,259.53,195.65,164.55,150.36,173.42,134.85,SORILINFRA
Raw Material Cost,0.24,3.82,1.18,0.52,,0.54,14.18,,,,SORILINFRA
Change in Inventory,-0.62,-4.12,-0.13,,,,,,,,SORILINFRA
Power and Fuel,2.3,3.97,2.61,2.3,3.59,4.95,4.27,,,,SORILINFRA
Other Mfr. Exp,5.58,7.78,14.18,18.38,159.17,129.36,47.02,75.55,111.79,88.77,SORILINFRA
Employee Cost,2.81,8.27,7.81,9.2,11.85,14.81,32.34,34.51,38.02,24.72,SORILINFRA
Selling and admin,5.85,15.19,32.63,59.92,4.33,9.4,41.35,15.82,13.88,5.76,SORILINFRA
Other Expenses,8.61,6.1,14.13,1.56,0.72,3.35,0.81,1.57,1.49,3.86,SORILINFRA
Other Income,1.25,3.91,0.23,-0.29,0.5,19.51,15.86,18.07,20.77,25.93,SORILINFRA
Depreciation,6.28,5.92,7.78,12.68,14.04,14.26,14.71,19.65,23.88,21.0,SORILINFRA
Interest,7.13,0.32,2.4,6.24,11.06,6.6,7.88,6.27,10.02,9.1,SORILINFRA
Profit before tax,11.84,37.66,35.21,23.27,55.27,31.89,17.85,15.06,-4.89,7.57,SORILINFRA
Tax,,,0.04,0.02,,,,0.05,,,SORILINFRA
Net profit,11.84,37.66,35.17,23.24,55.27,31.9,17.84,15.01,-4.89,7.57,SORILINFRA
