Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2966.8,2907.77,2634.98,2757.54,2525.06,2459.2,2247.21,1691.52,2106.27,2021.87,INDORAMA
Raw Material Cost,2278.98,2427.08,2125.07,2192.84,2019.32,1923.78,1645.46,1391.84,1620.71,1431.37,INDORAMA
Change in Inventory,-159.4,-8.46,-90.57,39.84,52.9,-27.49,-44.36,58.88,17.14,12.34,INDORAMA
Power and Fuel,152.03,159.5,148.56,183.25,165.17,200.67,176.87,103.11,180.88,153.83,INDORAMA
Other Mfr. Exp,91.31,97.16,87.69,110.91,110.83,104.42,95.63,82.46,118.64,120.51,INDORAMA
Employee Cost,73.67,81.31,84.49,92.16,105.83,104.61,85.05,78.09,90.3,90.25,INDORAMA
Selling and admin,75.9,68.79,60.75,65.88,60.2,73.02,122.06,106.07,148.29,180.53,INDORAMA
Other Expenses,196.3,23.8,28.76,29.9,55.75,16.27,21.24,85.73,-13.73,-34.97,INDORAMA
Other Income,314.6,201.52,135.99,4.08,-25.45,23.61,-3.83,-110.4,19.99,9.74,INDORAMA
Depreciation,154.36,157.99,135.12,117.16,77.74,79.48,83.2,83.04,86.0,33.78,INDORAMA
Interest,61.22,44.51,35.23,43.38,53.68,91.08,94.37,131.32,92.31,65.92,INDORAMA
Profit before tax,38.23,40.69,-25.27,-34.02,-96.01,-138.01,-124.86,-421.66,-180.0,2.73,INDORAMA
Tax,6.27,-0.57,-17.09,-12.49,-131.65,-53.98,-42.17,-150.6,136.1,-110.05,INDORAMA
Net profit,31.96,41.26,-8.18,-21.53,35.64,-84.03,-82.69,-271.06,-316.1,112.78,INDORAMA
