Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,15.5,16.74,18.28,15.24,15.92,16.56,27.31,46.6,67.11,60.6,ARMANFIN
Raw Material Cost,,,,,,,,,,,ARMANFIN
Change in Inventory,,,,,,,,,,,ARMANFIN
Power and Fuel,0.03,0.05,0.06,0.05,0.05,0.05,0.05,0.06,0.09,0.09,ARMANFIN
Other Mfr. Exp,0.04,0.07,0.09,0.06,0.06,0.05,0.04,0.03,0.08,0.03,ARMANFIN
Employee Cost,2.2,3.24,3.04,2.57,2.65,3.72,6.34,9.51,13.29,11.71,ARMANFIN
Selling and admin,2.17,2.14,2.31,1.77,2.35,2.45,3.38,4.08,4.69,3.61,ARMANFIN
Other Expenses,0.79,0.49,0.92,0.79,1.27,1.62,2.08,2.8,6.7,18.21,ARMANFIN
Other Income,,,,0.01,,0.02,0.01,1.78,2.99,2.95,ARMANFIN
Depreciation,0.1,0.11,0.11,0.22,0.13,0.11,0.11,0.11,0.11,0.1,ARMANFIN
Interest,5.62,5.91,6.72,5.56,5.67,4.8,10.85,16.11,22.31,20.4,ARMANFIN
Profit before tax,4.55,4.73,5.03,4.23,3.74,3.78,4.47,15.68,22.83,9.4,ARMANFIN
Tax,1.49,1.4,1.61,1.45,1.24,1.28,1.27,3.32,4.59,1.4,ARMANFIN
Net profit,3.06,3.33,3.42,2.78,2.49,2.5,3.21,12.36,18.24,8.0,ARMANFIN
