Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,4.84,4.84,4.84,4.84,4.84,9.69,9.69,9.69,9.69,9.69,INDIANHUME
Reserves,215.61,232.22,249.47,282.04,301.81,390.42,443.4,509.91,558.96,592.87,INDIANHUME
Borrowings,148.51,176.37,247.55,305.51,317.85,268.41,341.9,474.33,672.33,559.62,INDIANHUME
Other Liabilities,313.09,316.95,380.45,414.89,438.8,605.08,745.74,795.59,782.82,740.51,INDIANHUME
Total,682.05,730.38,882.31,1007.28,1063.3,1273.6,1540.73,1789.52,2023.8,1902.69,INDIANHUME
Net Block,69.11,79.83,83.89,74.72,73.11,77.79,76.95,89.85,142.0,126.15,INDIANHUME
Capital Work in Progress,4.75,0.77,0.94,0.35,2.59,0.96,2.22,17.87,1.49,0.72,INDIANHUME
Investments,1.52,1.78,1.63,0.96,0.29,2.51,2.14,2.59,1.82,3.14,INDIANHUME
Other Assets,606.67,648.0,795.85,931.25,987.31,1192.34,1459.42,1679.21,1878.49,1772.68,INDIANHUME
Total,682.05,730.38,882.31,1007.28,1063.3,1273.6,1540.73,1789.52,2023.8,1902.69,INDIANHUME
Receivables,138.64,193.5,228.31,335.21,335.45,400.71,474.9,598.56,626.92,553.36,INDIANHUME
Inventory,292.04,297.51,355.08,375.55,436.27,59.97,47.29,70.85,75.66,78.01,INDIANHUME
Cash & Bank,26.64,21.22,18.73,21.07,10.06,42.42,18.84,39.15,31.8,28.06,INDIANHUME
No. of Equity Shares,24223585.0,24223585.0,24200000.0,24223585.0,24223585.0,48447170.0,48447170.0,48447170.0,48447170.0,48447170.0,INDIANHUME
New Bonus Shares,,,,,,24223585.0,,,,,INDIANHUME
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,INDIANHUME
