Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,7.23,9.58,9.58,9.58,9.58,9.58,11.84,11.84,11.84,11.84,JASH
Reserves,28.38,50.16,58.22,64.49,71.45,79.76,105.48,119.46,137.09,164.31,JASH
Borrowings,27.33,36.29,21.2,38.08,43.3,42.58,46.55,61.75,76.52,70.55,JASH
Other Liabilities,36.85,31.5,30.3,45.29,37.01,50.58,59.0,71.2,66.89,64.34,JASH
Total,99.79,127.53,119.3,157.44,161.34,182.5,222.87,264.25,292.34,311.04,JASH
Net Block,33.94,52.69,52.22,50.92,48.41,49.61,55.16,55.61,64.87,63.55,JASH
Capital Work in Progress,12.9,0.7,0.57,0.35,0.48,0.61,1.25,12.32,6.98,12.61,JASH
Investments,4.98,6.59,6.58,22.35,25.23,31.92,33.26,37.19,37.2,55.5,JASH
Other Assets,47.97,67.55,59.93,83.82,87.22,100.36,133.2,159.13,183.29,179.38,JASH
Total,99.79,127.53,119.3,157.44,161.34,182.5,222.87,264.25,292.34,311.04,JASH
Receivables,23.03,29.9,30.38,43.14,38.88,50.64,69.7,90.52,114.61,104.97,JASH
Inventory,20.21,29.4,22.44,30.66,36.71,37.22,44.82,50.85,49.8,52.08,JASH
Cash & Bank,1.78,2.64,2.84,5.05,7.52,4.95,5.95,7.41,10.11,11.48,JASH
No. of Equity Shares,7233868.0,9575400.0,9575400.0,9575400.0,9575400.0,9575400.0,11836598.0,11836598.0,11836598.0,11836598.0,JASH
New Bonus Shares,,,,,,,,,,,JASH
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,JASH
