Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,31.15,31.37,33.07,33.23,34.8,34.9,36.9,36.5,36.4,36.5,NATCOPHARM
Reserves,436.32,506.21,699.83,845.76,1301.5,1664.8,3088.5,3526.7,3833.1,4054.6,NATCOPHARM
Borrowings,258.64,335.55,237.17,308.85,110.2,220.8,173.0,384.5,314.0,256.4,NATCOPHARM
Other Liabilities,163.06,184.35,206.15,207.0,396.2,426.6,437.8,408.4,463.2,405.0,NATCOPHARM
Total,889.17,1057.48,1176.22,1394.84,1842.7,2347.1,3736.2,4356.1,4646.7,4752.5,NATCOPHARM
Net Block,301.81,470.56,528.98,572.74,705.6,829.0,1015.3,1214.9,1574.5,2005.9,NATCOPHARM
Capital Work in Progress,164.43,78.37,92.94,100.77,211.9,336.2,480.0,637.5,517.8,223.4,NATCOPHARM
Investments,74.89,77.57,88.9,131.27,93.8,94.8,149.6,244.4,191.1,337.0,NATCOPHARM
Other Assets,348.04,430.98,465.4,590.06,831.4,1087.1,2091.3,2259.3,2363.3,2186.2,NATCOPHARM
Total,889.17,1057.48,1176.22,1394.84,1842.7,2347.1,3736.2,4356.1,4646.7,4752.5,NATCOPHARM
Receivables,93.34,126.46,115.85,188.96,255.8,468.9,606.0,491.6,536.7,399.8,NATCOPHARM
Inventory,97.28,128.32,161.97,198.35,351.9,336.9,425.8,508.4,524.4,769.2,NATCOPHARM
Cash & Bank,33.7,7.5,7.7,7.19,40.2,25.1,172.1,262.7,54.1,262.8,NATCOPHARM
No. of Equity Shares,31147952.0,31373074.0,33073074.0,33234849.0,174174245.0,174307800.0,184493400.0,182746479.0,182067975.0,182337825.0,NATCOPHARM
New Bonus Shares,,,,,,,,,,,NATCOPHARM
Face value,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,NATCOPHARM
