Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,39.94,39.94,39.94,39.94,39.94,39.94,39.94,39.95,39.95,39.96,HEROMOTOCO
Reserves,4249.89,4966.3,5559.93,6501.39,8794.47,10071.35,11728.94,12817.17,14096.45,15158.47,HEROMOTOCO
Borrowings,719.44,641.58,284.26,,,,,,149.96,149.51,HEROMOTOCO
Other Liabilities,4879.65,3993.83,4213.17,3980.37,3738.45,4582.97,4969.92,4784.07,4462.97,6813.11,HEROMOTOCO
Total,9888.92,9641.65,10097.3,10521.7,12572.86,14694.26,16738.8,17641.19,18749.33,22161.05,HEROMOTOCO
Net Block,3785.51,3070.98,2243.25,2912.69,3584.35,4395.59,4654.54,4618.58,6117.08,5988.41,HEROMOTOCO
Capital Work in Progress,38.84,62.09,854.11,712.55,605.4,465.05,318.39,541.86,341.27,436.59,HEROMOTOCO
Investments,3964.26,3623.83,4088.77,3154.11,4581.02,5889.85,7525.2,5968.61,8222.65,10499.67,HEROMOTOCO
Other Assets,2100.31,2884.75,2911.17,3742.35,3802.09,3943.77,4240.67,6512.14,4068.33,5236.38,HEROMOTOCO
Total,9888.92,9641.65,10097.3,10521.7,12572.86,14694.26,16738.8,17641.19,18749.33,22161.05,HEROMOTOCO
Receivables,272.31,665.0,920.58,1389.59,1282.8,1561.87,1520.18,2821.57,1603.14,2426.76,HEROMOTOCO
Inventory,675.57,636.76,669.55,815.49,672.98,656.31,823.58,1072.37,1091.97,1469.55,HEROMOTOCO
Cash & Bank,76.82,181.04,117.5,159.25,131.36,136.73,141.34,136.46,241.86,257.15,HEROMOTOCO
No. of Equity Shares,199687500.0,199687500.0,199687500.0,199687500.0,199690088.0,199696838.0,199696838.0,199726884.0,199739368.0,199780217.0,HEROMOTOCO
New Bonus Shares,,,,,,,,,,,HEROMOTOCO
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,HEROMOTOCO
